path,name,artifact_type,category,stage,formal_status,risk_level,opens_com_ports,controls_routes,writes_coefficients,notes
tests/test_v1_5_sencoa_sencob_writer_design_review.py,test_v1_5_sencoa_sencob_writer_design_review,test,test_gate,general,verification_only,none,False,False,False,()
tests/test_v1_5_serial_safety.py,test_v1_5_serial_safety,test,test_gate,general,verification_only,none,False,False,False,()
tests/test_v1_5_sn_identity_initialization.py,test_v1_5_sn_identity_initialization,test,test_gate,general,verification_only,none,False,False,False,()
tests/test_v1_5_stage_detail_route_optimization_doc.py,test_v1_5_stage_detail_route_optimization_doc,test,test_gate,general,verification_only,none,False,False,False,()
tests/test_v1_5_status_register.py,test_v1_5_status_register,test,test_gate,general,verification_only,none,False,False,False,()
tests/test_v1_5_temperature_channel_review.py,test_v1_5_temperature_channel_review,test,test_gate,temperature_channel,verification_only,none,False,False,False,()
tests/test_v1_5_temperature_current_point_review.py,test_v1_5_temperature_current_point_review,test,test_gate,temperature_channel,verification_only,none,False,False,False,()
tests/test_v1_5_temperature_senco78_candidate_controlled_write.py,test_v1_5_temperature_senco78_candidate_controlled_write,test,test_gate,temperature_channel,verification_only,none,False,False,False,"('requires explicit coefficient-write authorization and readback evidence',)"
tests/test_v1_5_temperature_senco78_neutral_controlled_write.py,test_v1_5_temperature_senco78_neutral_controlled_write,test,test_gate,temperature_channel,verification_only,none,False,False,False,"('requires explicit coefficient-write authorization and readback evidence',)"
tests/test_v1_5_v1_ratio_poly_algorithm_audit.py,test_v1_5_v1_ratio_poly_algorithm_audit,test,test_gate,general,verification_only,none,False,False,False,()
tests/v2/test_v1_5_initialization_import.py,test_v1_5_initialization_import,test,test_gate,general,verification_only,none,False,False,False,()
tests/v2/test_v1_5_readiness_event_import.py,test_v1_5_readiness_event_import,test,test_gate,general,verification_only,none,False,False,False,()
tests/v2/test_v1_5_runtime_setup_import.py,test_v1_5_runtime_setup_import,test,test_gate,general,verification_only,none,False,False,False,()
