root_path,root_classification,point_dir,point_name,route_kind,lineage_classification,provenance_blocker_codes,accepted_manifest_member,accepted_manifest_source_kind,accepted_manifest_status,accepted_manifest_warning,has_sidecar,has_samples,has_component_qc,has_frame_qc,artifact_count,artifacts,diagnostic_data_review_allowed,traceability_review_required,continuous_route_attestation_allowed,formal_fit_allowed,formal_release_allowed,database_import_allowed
D:\gas_calibrator\_p9_20260706,segmented_v1_5_point_evidence,D:\gas_calibrator\_p9_20260706\h2o_6old_0620clean_mature13_p002_retry1\p002_T10_HG10C_30RH_retry1,p002_T10_HG10C_30RH_retry1,h2o,segmented_point_evidence,[],False,,,,True,True,False,True,4,"{""formal_h2o_open_flow_sidecar_metadata.json"": {""path"": ""D:\\gas_calibrator\\_p9_20260706\\h2o_6old_0620clean_mature13_p002_retry1\\p002_T10_HG10C_30RH_retry1\\formal_h2o_open_flow_sidecar_metadata.json"", ""sha256"": ""3aafbd0ea2d63450f3be4c58fe97676c4635d2c2b93e3ccb2c31fe4ad354481b"", ""size_bytes"": 2114}, ""frame_quality_summary.csv"": {""path"": ""D:\\gas_calibrator\\_p9_20260706\\h2o_6old_0620clean_mature13_p002_retry1\\p002_T10_HG10C_30RH_retry1\\frame_quality_summary.csv"", ""sha256"": ""7776fcf44662c2af9d6b64dfd8a5c332653a7b55fd37674b3cd45899a0e85706"", ""size_bytes"": 541}, ""runtime_config_snapshot.json"": {""path"": ""D:\\gas_calibrator\\_p9_20260706\\h2o_6old_0620clean_mature13_p002_retry1\\p002_T10_HG10C_30RH_retry1\\runtime_config_snapshot.json"", ""sha256"": ""4906767e82f98d1debb20373ca6989748f9e7b4deff2e5627c30b2030fe0fd95"", ""size_bytes"": 37659}, ""samples_machine_readable.csv"": {""path"": ""D:\\gas_calibrator\\_p9_20260706\\h2o_6old_0620clean_mature13_p002_retry1\\p002_T10_HG10C_30RH_retry1\\samples_machine_readable.csv"", ""sha256"": ""a31385e1f72dd4b46257808bd30fa9b90f7b6662cc6a9bc77a945f88de34633b"", ""size_bytes"": 141530}}",True,True,False,False,False,False
D:\gas_calibrator\_p9_20260706,segmented_v1_5_point_evidence,D:\gas_calibrator\_p9_20260706\h2o_6old_0620clean_mature13_remaining_p003_p013_g5\p001_T10_HG10C_50RH_h2o,p001_T10_HG10C_50RH_h2o,h2o,segmented_point_evidence,[],False,,,,True,True,False,True,4,"{""formal_h2o_open_flow_sidecar_metadata.json"": {""path"": ""D:\\gas_calibrator\\_p9_20260706\\h2o_6old_0620clean_mature13_remaining_p003_p013_g5\\p001_T10_HG10C_50RH_h2o\\formal_h2o_open_flow_sidecar_metadata.json"", ""sha256"": ""910f905fec3b6c03f7c576401ee89ae8bcdf9a495b476237b773fd8b864292b8"", ""size_bytes"": 2111}, ""frame_quality_summary.csv"": {""path"": ""D:\\gas_calibrator\\_p9_20260706\\h2o_6old_0620clean_mature13_remaining_p003_p013_g5\\p001_T10_HG10C_50RH_h2o\\frame_quality_summary.csv"", ""sha256"": ""4408ac8e691b547edc8aa4fdcddab0bdd5d881829f61ebba90ab977c0a8fbdc9"", ""size_bytes"": 541}, ""runtime_config_snapshot.json"": {""path"": ""D:\\gas_calibrator\\_p9_20260706\\h2o_6old_0620clean_mature13_remaining_p003_p013_g5\\p001_T10_HG10C_50RH_h2o\\runtime_config_snapshot.json"", ""sha256"": ""ebac91e07cd36447eb3cab43e7cbe48785b00d0f7bfbcf9fef709f72a9e810cf"", ""size_bytes"": 37670}, ""samples_machine_readable.csv"": {""path"": ""D:\\gas_calibrator\\_p9_20260706\\h2o_6old_0620clean_mature13_remaining_p003_p013_g5\\p001_T10_HG10C_50RH_h2o\\samples_machine_readable.csv"", ""sha256"": ""edf9a8326551f40f855a41d03ecc8d03d2c5cc4336fcd6c751622fc82b827f99"", ""size_bytes"": 141506}}",True,True,False,False,False,False
D:\gas_calibrator\_p9_20260706,segmented_v1_5_point_evidence,D:\gas_calibrator\_p9_20260706\h2o_6old_0620clean_mature13_remaining_p003_p013_g5\p002_T10_HG10C_70RH_h2o,p002_T10_HG10C_70RH_h2o,h2o,segmented_point_evidence,[],False,,,,True,True,False,True,4,"{""formal_h2o_open_flow_sidecar_metadata.json"": {""path"": ""D:\\gas_calibrator\\_p9_20260706\\h2o_6old_0620clean_mature13_remaining_p003_p013_g5\\p002_T10_HG10C_70RH_h2o\\formal_h2o_open_flow_sidecar_metadata.json"", ""sha256"": ""e72b40861d824a4dfa4f772ab8714a91a840766132cc2909f50b69057356149a"", ""size_bytes"": 2111}, ""frame_quality_summary.csv"": {""path"": ""D:\\gas_calibrator\\_p9_20260706\\h2o_6old_0620clean_mature13_remaining_p003_p013_g5\\p002_T10_HG10C_70RH_h2o\\frame_quality_summary.csv"", ""sha256"": ""f1fe0f174f2e71f90f49e1dbaa1713b8fdbbaf82cf87bc18b3e45d156ded0202"", ""size_bytes"": 541}, ""runtime_config_snapshot.json"": {""path"": ""D:\\gas_calibrator\\_p9_20260706\\h2o_6old_0620clean_mature13_remaining_p003_p013_g5\\p002_T10_HG10C_70RH_h2o\\runtime_config_snapshot.json"", ""sha256"": ""ebac91e07cd36447eb3cab43e7cbe48785b00d0f7bfbcf9fef709f72a9e810cf"", ""size_bytes"": 37670}, ""samples_machine_readable.csv"": {""path"": ""D:\\gas_calibrator\\_p9_20260706\\h2o_6old_0620clean_mature13_remaining_p003_p013_g5\\p002_T10_HG10C_70RH_h2o\\samples_machine_readable.csv"", ""sha256"": ""5b2cbc1321255b31b86bf9b3a6c36736079abe89521c92a27b095d1badc6b480"", ""size_bytes"": 141458}}",True,True,False,False,False,False
D:\gas_calibrator\_p9_20260706,segmented_v1_5_point_evidence,D:\gas_calibrator\_p9_20260706\h2o_6old_0620clean_mature13_remaining_p003_p013_g5\p003_T20_HG20C_30RH_h2o,p003_T20_HG20C_30RH_h2o,h2o,segmented_point_evidence,[],False,,,,True,True,False,True,4,"{""formal_h2o_open_flow_sidecar_metadata.json"": {""path"": ""D:\\gas_calibrator\\_p9_20260706\\h2o_6old_0620clean_mature13_remaining_p003_p013_g5\\p003_T20_HG20C_30RH_h2o\\formal_h2o_open_flow_sidecar_metadata.json"", ""sha256"": ""3bae86c70c08ae9bf51d93dba1c5bd48162c8b882934202be44d55d45eedd1c7"", ""size_bytes"": 2111}, ""frame_quality_summary.csv"": {""path"": ""D:\\gas_calibrator\\_p9_20260706\\h2o_6old_0620clean_mature13_remaining_p003_p013_g5\\p003_T20_HG20C_30RH_h2o\\frame_quality_summary.csv"", ""sha256"": ""4446d42ab26033bd38c05897245ee52822fd8ba97510cba8e2a6d6a21ca0f50c"", ""size_bytes"": 541}, ""runtime_config_snapshot.json"": {""path"": ""D:\\gas_calibrator\\_p9_20260706\\h2o_6old_0620clean_mature13_remaining_p003_p013_g5\\p003_T20_HG20C_30RH_h2o\\runtime_config_snapshot.json"", ""sha256"": ""ebac91e07cd36447eb3cab43e7cbe48785b00d0f7bfbcf9fef709f72a9e810cf"", ""size_bytes"": 37670}, ""samples_machine_readable.csv"": {""path"": ""D:\\gas_calibrator\\_p9_20260706\\h2o_6old_0620clean_mature13_remaining_p003_p013_g5\\p003_T20_HG20C_30RH_h2o\\samples_machine_readable.csv"", ""sha256"": ""6f0cf086d02c3d385968c1aa9adb94c5735afa59e591264997c98acd68dc5bc7"", ""size_bytes"": 141460}}",True,True,False,False,False,False
D:\gas_calibrator\_p9_20260706,segmented_v1_5_point_evidence,D:\gas_calibrator\_p9_20260706\h2o_6old_0620clean_mature13_remaining_p003_p013_g5\p004_T20_HG20C_50RH_h2o,p004_T20_HG20C_50RH_h2o,h2o,segmented_point_evidence,[],False,,,,True,True,False,True,4,"{""formal_h2o_open_flow_sidecar_metadata.json"": {""path"": ""D:\\gas_calibrator\\_p9_20260706\\h2o_6old_0620clean_mature13_remaining_p003_p013_g5\\p004_T20_HG20C_50RH_h2o\\formal_h2o_open_flow_sidecar_metadata.json"", ""sha256"": ""496de84aacd4c33b7143197e548b6c544d95b8a64a760a9177814c1e0a079031"", ""size_bytes"": 2112}, ""frame_quality_summary.csv"": {""path"": ""D:\\gas_calibrator\\_p9_20260706\\h2o_6old_0620clean_mature13_remaining_p003_p013_g5\\p004_T20_HG20C_50RH_h2o\\frame_quality_summary.csv"", ""sha256"": ""42065b967b7e5d8f89ac48b01dd5266871d4ba83ef21792f66f348182b69e263"", ""size_bytes"": 541}, ""runtime_config_snapshot.json"": {""path"": ""D:\\gas_calibrator\\_p9_20260706\\h2o_6old_0620clean_mature13_remaining_p003_p013_g5\\p004_T20_HG20C_50RH_h2o\\runtime_config_snapshot.json"", ""sha256"": ""ebac91e07cd36447eb3cab43e7cbe48785b00d0f7bfbcf9fef709f72a9e810cf"", ""size_bytes"": 37670}, ""samples_machine_readable.csv"": {""path"": ""D:\\gas_calibrator\\_p9_20260706\\h2o_6old_0620clean_mature13_remaining_p003_p013_g5\\p004_T20_HG20C_50RH_h2o\\samples_machine_readable.csv"", ""sha256"": ""25a9b28d04a9c3686f1c4987296b37bdd69d8440bb5c2a60101aa8e67c67682a"", ""size_bytes"": 140896}}",True,True,False,False,False,False
D:\gas_calibrator\_p9_20260706,segmented_v1_5_point_evidence,D:\gas_calibrator\_p9_20260706\h2o_6old_0620clean_mature13_remaining_p003_p013_g5\p005_T20_HG20C_70RH_h2o,p005_T20_HG20C_70RH_h2o,h2o,segmented_point_evidence,[],False,,,,True,True,False,True,4,"{""formal_h2o_open_flow_sidecar_metadata.json"": {""path"": ""D:\\gas_calibrator\\_p9_20260706\\h2o_6old_0620clean_mature13_remaining_p003_p013_g5\\p005_T20_HG20C_70RH_h2o\\formal_h2o_open_flow_sidecar_metadata.json"", ""sha256"": ""7c1441d75fdd3b1be2c379a4bcc5ef4fbcee4b4925a7f4c2b60f85a27b13d0c0"", ""size_bytes"": 2113}, ""frame_quality_summary.csv"": {""path"": ""D:\\gas_calibrator\\_p9_20260706\\h2o_6old_0620clean_mature13_remaining_p003_p013_g5\\p005_T20_HG20C_70RH_h2o\\frame_quality_summary.csv"", ""sha256"": ""88491f8480b77888aef97585fb2fd759193b367cc9fd8a5f6a75619bd9dcc264"", ""size_bytes"": 541}, ""runtime_config_snapshot.json"": {""path"": ""D:\\gas_calibrator\\_p9_20260706\\h2o_6old_0620clean_mature13_remaining_p003_p013_g5\\p005_T20_HG20C_70RH_h2o\\runtime_config_snapshot.json"", ""sha256"": ""ebac91e07cd36447eb3cab43e7cbe48785b00d0f7bfbcf9fef709f72a9e810cf"", ""size_bytes"": 37670}, ""samples_machine_readable.csv"": {""path"": ""D:\\gas_calibrator\\_p9_20260706\\h2o_6old_0620clean_mature13_remaining_p003_p013_g5\\p005_T20_HG20C_70RH_h2o\\samples_machine_readable.csv"", ""sha256"": ""4c4f320a1a216f1f9191de618b08eca0b352ff95c4ec18e2fd93768d65c6260b"", ""size_bytes"": 140975}}",True,True,False,False,False,False
D:\gas_calibrator\_p9_20260706,segmented_v1_5_point_evidence,D:\gas_calibrator\_p9_20260706\h2o_6old_0620clean_mature13_remaining_p003_p013_g5\p006_T30_HG20C_30RH_h2o,p006_T30_HG20C_30RH_h2o,h2o,segmented_point_evidence,[],False,,,,True,True,False,True,4,"{""formal_h2o_open_flow_sidecar_metadata.json"": {""path"": ""D:\\gas_calibrator\\_p9_20260706\\h2o_6old_0620clean_mature13_remaining_p003_p013_g5\\p006_T30_HG20C_30RH_h2o\\formal_h2o_open_flow_sidecar_metadata.json"", ""sha256"": ""1e5d3a1753a25ca430e87a67924b72fe8fde85476ce02bd301c51fda297cf36e"", ""size_bytes"": 2111}, ""frame_quality_summary.csv"": {""path"": ""D:\\gas_calibrator\\_p9_20260706\\h2o_6old_0620clean_mature13_remaining_p003_p013_g5\\p006_T30_HG20C_30RH_h2o\\frame_quality_summary.csv"", ""sha256"": ""4446d42ab26033bd38c05897245ee52822fd8ba97510cba8e2a6d6a21ca0f50c"", ""size_bytes"": 541}, ""runtime_config_snapshot.json"": {""path"": ""D:\\gas_calibrator\\_p9_20260706\\h2o_6old_0620clean_mature13_remaining_p003_p013_g5\\p006_T30_HG20C_30RH_h2o\\runtime_config_snapshot.json"", ""sha256"": ""ebac91e07cd36447eb3cab43e7cbe48785b00d0f7bfbcf9fef709f72a9e810cf"", ""size_bytes"": 37670}, ""samples_machine_readable.csv"": {""path"": ""D:\\gas_calibrator\\_p9_20260706\\h2o_6old_0620clean_mature13_remaining_p003_p013_g5\\p006_T30_HG20C_30RH_h2o\\samples_machine_readable.csv"", ""sha256"": ""5904f4b2a9d1364692f30528050c81dcce211083e9a3b4e3c4e62042db9e50ce"", ""size_bytes"": 140820}}",True,True,False,False,False,False
D:\gas_calibrator\_p9_20260706,segmented_v1_5_point_evidence,D:\gas_calibrator\_p9_20260706\h2o_6old_0620clean_mature13_remaining_p003_p013_g5\p007_T30_HG20C_50RH_h2o,p007_T30_HG20C_50RH_h2o,h2o,segmented_point_evidence,[],False,,,,True,True,False,True,4,"{""formal_h2o_open_flow_sidecar_metadata.json"": {""path"": ""D:\\gas_calibrator\\_p9_20260706\\h2o_6old_0620clean_mature13_remaining_p003_p013_g5\\p007_T30_HG20C_50RH_h2o\\formal_h2o_open_flow_sidecar_metadata.json"", ""sha256"": ""c5d3cbd2fa0a26ca353dcbe6fa23b322ba015792b406d478558ff16968fd48a4"", ""size_bytes"": 2112}, ""frame_quality_summary.csv"": {""path"": ""D:\\gas_calibrator\\_p9_20260706\\h2o_6old_0620clean_mature13_remaining_p003_p013_g5\\p007_T30_HG20C_50RH_h2o\\frame_quality_summary.csv"", ""sha256"": ""42065b967b7e5d8f89ac48b01dd5266871d4ba83ef21792f66f348182b69e263"", ""size_bytes"": 541}, ""runtime_config_snapshot.json"": {""path"": ""D:\\gas_calibrator\\_p9_20260706\\h2o_6old_0620clean_mature13_remaining_p003_p013_g5\\p007_T30_HG20C_50RH_h2o\\runtime_config_snapshot.json"", ""sha256"": ""ebac91e07cd36447eb3cab43e7cbe48785b00d0f7bfbcf9fef709f72a9e810cf"", ""size_bytes"": 37670}, ""samples_machine_readable.csv"": {""path"": ""D:\\gas_calibrator\\_p9_20260706\\h2o_6old_0620clean_mature13_remaining_p003_p013_g5\\p007_T30_HG20C_50RH_h2o\\samples_machine_readable.csv"", ""sha256"": ""e224a714dded64029ade4d31d16637e923588fb80c4161ca88ee8429680f0953"", ""size_bytes"": 140774}}",True,True,False,False,False,False
D:\gas_calibrator\_p9_20260706,segmented_v1_5_point_evidence,D:\gas_calibrator\_p9_20260706\h2o_6old_0620clean_mature13_remaining_p003_p013_g5\p008_T30_HG20C_70RH_h2o,p008_T30_HG20C_70RH_h2o,h2o,segmented_point_evidence,[],False,,,,True,True,False,True,4,"{""formal_h2o_open_flow_sidecar_metadata.json"": {""path"": ""D:\\gas_calibrator\\_p9_20260706\\h2o_6old_0620clean_mature13_remaining_p003_p013_g5\\p008_T30_HG20C_70RH_h2o\\formal_h2o_open_flow_sidecar_metadata.json"", ""sha256"": ""65b0dd80fa8f9e758afaba28f7acfa1de3b8831a095d88983e4ff3ebf40bbfb0"", ""size_bytes"": 2113}, ""frame_quality_summary.csv"": {""path"": ""D:\\gas_calibrator\\_p9_20260706\\h2o_6old_0620clean_mature13_remaining_p003_p013_g5\\p008_T30_HG20C_70RH_h2o\\frame_quality_summary.csv"", ""sha256"": ""88491f8480b77888aef97585fb2fd759193b367cc9fd8a5f6a75619bd9dcc264"", ""size_bytes"": 541}, ""runtime_config_snapshot.json"": {""path"": ""D:\\gas_calibrator\\_p9_20260706\\h2o_6old_0620clean_mature13_remaining_p003_p013_g5\\p008_T30_HG20C_70RH_h2o\\runtime_config_snapshot.json"", ""sha256"": ""ebac91e07cd36447eb3cab43e7cbe48785b00d0f7bfbcf9fef709f72a9e810cf"", ""size_bytes"": 37670}, ""samples_machine_readable.csv"": {""path"": ""D:\\gas_calibrator\\_p9_20260706\\h2o_6old_0620clean_mature13_remaining_p003_p013_g5\\p008_T30_HG20C_70RH_h2o\\samples_machine_readable.csv"", ""sha256"": ""963301583707e45baa27876c2a8acae1334c30558092cbc9cf71edeeeb60d98c"", ""size_bytes"": 140898}}",True,True,False,False,False,False
D:\gas_calibrator\_p9_20260706,segmented_v1_5_point_evidence,D:\gas_calibrator\_p9_20260706\h2o_6old_0620clean_mature13_remaining_p003_p013_g5\p009_T30_HG20C_90RH_h2o,p009_T30_HG20C_90RH_h2o,h2o,segmented_point_evidence,[],False,,,,True,True,False,True,4,"{""formal_h2o_open_flow_sidecar_metadata.json"": {""path"": ""D:\\gas_calibrator\\_p9_20260706\\h2o_6old_0620clean_mature13_remaining_p003_p013_g5\\p009_T30_HG20C_90RH_h2o\\formal_h2o_open_flow_sidecar_metadata.json"", ""sha256"": ""df5767e099cec5db60128e80f5d8b5c2e8fe93d14a25eaf27e53b2c288d344cf"", ""size_bytes"": 2112}, ""frame_quality_summary.csv"": {""path"": ""D:\\gas_calibrator\\_p9_20260706\\h2o_6old_0620clean_mature13_remaining_p003_p013_g5\\p009_T30_HG20C_90RH_h2o\\frame_quality_summary.csv"", ""sha256"": ""8e771f2a0bf32ab83ff5237c0b1c855d31c630750290c2313c1b87188cb369c1"", ""size_bytes"": 541}, ""runtime_config_snapshot.json"": {""path"": ""D:\\gas_calibrator\\_p9_20260706\\h2o_6old_0620clean_mature13_remaining_p003_p013_g5\\p009_T30_HG20C_90RH_h2o\\runtime_config_snapshot.json"", ""sha256"": ""ebac91e07cd36447eb3cab43e7cbe48785b00d0f7bfbcf9fef709f72a9e810cf"", ""size_bytes"": 37670}, ""samples_machine_readable.csv"": {""path"": ""D:\\gas_calibrator\\_p9_20260706\\h2o_6old_0620clean_mature13_remaining_p003_p013_g5\\p009_T30_HG20C_90RH_h2o\\samples_machine_readable.csv"", ""sha256"": ""87b538115cffa99d8f54caf00faa85d25babf643f7b06d3a69592aa7e59716f8"", ""size_bytes"": 140943}}",True,True,False,False,False,False
D:\gas_calibrator\_p9_20260706,segmented_v1_5_point_evidence,D:\gas_calibrator\_p9_20260706\h2o_6old_0620clean_mature13_remaining_p003_p013_g5\p010_T40_HG30C_50RH_h2o,p010_T40_HG30C_50RH_h2o,h2o,segmented_point_evidence,[],False,,,,True,True,False,True,4,"{""formal_h2o_open_flow_sidecar_metadata.json"": {""path"": ""D:\\gas_calibrator\\_p9_20260706\\h2o_6old_0620clean_mature13_remaining_p003_p013_g5\\p010_T40_HG30C_50RH_h2o\\formal_h2o_open_flow_sidecar_metadata.json"", ""sha256"": ""0b9492e97e29c853748646d9abfeba450a7a011d9ea65eb4491f147e00980fdf"", ""size_bytes"": 2113}, ""frame_quality_summary.csv"": {""path"": ""D:\\gas_calibrator\\_p9_20260706\\h2o_6old_0620clean_mature13_remaining_p003_p013_g5\\p010_T40_HG30C_50RH_h2o\\frame_quality_summary.csv"", ""sha256"": ""8e229be3c0b46ccba14bef99e8dfe571e29b595cb7c5647bdbe36d810328df26"", ""size_bytes"": 541}, ""runtime_config_snapshot.json"": {""path"": ""D:\\gas_calibrator\\_p9_20260706\\h2o_6old_0620clean_mature13_remaining_p003_p013_g5\\p010_T40_HG30C_50RH_h2o\\runtime_config_snapshot.json"", ""sha256"": ""ebac91e07cd36447eb3cab43e7cbe48785b00d0f7bfbcf9fef709f72a9e810cf"", ""size_bytes"": 37670}, ""samples_machine_readable.csv"": {""path"": ""D:\\gas_calibrator\\_p9_20260706\\h2o_6old_0620clean_mature13_remaining_p003_p013_g5\\p010_T40_HG30C_50RH_h2o\\samples_machine_readable.csv"", ""sha256"": ""16b6f1e68234f26355c3ea5898822b9af1a7d0c2234ba0e6682d3bd1136fe839"", ""size_bytes"": 140914}}",True,True,False,False,False,False
D:\gas_calibrator\_p9_20260706,segmented_v1_5_point_evidence,D:\gas_calibrator\_p9_20260706\h2o_6old_0620clean_mature13_remaining_p003_p013_g5\p011_T40_HG30C_70RH_h2o,p011_T40_HG30C_70RH_h2o,h2o,segmented_point_evidence,[],False,,,,True,True,False,True,4,"{""formal_h2o_open_flow_sidecar_metadata.json"": {""path"": ""D:\\gas_calibrator\\_p9_20260706\\h2o_6old_0620clean_mature13_remaining_p003_p013_g5\\p011_T40_HG30C_70RH_h2o\\formal_h2o_open_flow_sidecar_metadata.json"", ""sha256"": ""5f4f0b9ac7ff8d927b8d87ebdc692937698533e6a301306e632c5b33e40df4da"", ""size_bytes"": 2113}, ""frame_quality_summary.csv"": {""path"": ""D:\\gas_calibrator\\_p9_20260706\\h2o_6old_0620clean_mature13_remaining_p003_p013_g5\\p011_T40_HG30C_70RH_h2o\\frame_quality_summary.csv"", ""sha256"": ""081d551a18690c01e6945f8a62027aa9ee8d3cdb9b47cc089edbb24f7b7b31fe"", ""size_bytes"": 541}, ""runtime_config_snapshot.json"": {""path"": ""D:\\gas_calibrator\\_p9_20260706\\h2o_6old_0620clean_mature13_remaining_p003_p013_g5\\p011_T40_HG30C_70RH_h2o\\runtime_config_snapshot.json"", ""sha256"": ""ebac91e07cd36447eb3cab43e7cbe48785b00d0f7bfbcf9fef709f72a9e810cf"", ""size_bytes"": 37670}, ""samples_machine_readable.csv"": {""path"": ""D:\\gas_calibrator\\_p9_20260706\\h2o_6old_0620clean_mature13_remaining_p003_p013_g5\\p011_T40_HG30C_70RH_h2o\\samples_machine_readable.csv"", ""sha256"": ""aad50baa446ed831e6b7d5c0e86418326e96f6ad4496338a2ae1b3c576402a27"", ""size_bytes"": 140951}}",True,True,False,False,False,False
D:\gas_calibrator\_p9_20260706,segmented_v1_5_point_evidence,D:\gas_calibrator\_p9_20260706\h2o_post_senco24_write_verification_5dev_no_temp_control_v1\p001_T20_HG20C_30RH_h2o,p001_T20_HG20C_30RH_h2o,h2o,segmented_point_evidence,[],False,,,,True,True,False,True,4,"{""formal_h2o_open_flow_sidecar_metadata.json"": {""path"": ""D:\\gas_calibrator\\_p9_20260706\\h2o_post_senco24_write_verification_5dev_no_temp_control_v1\\p001_T20_HG20C_30RH_h2o\\formal_h2o_open_flow_sidecar_metadata.json"", ""sha256"": ""8d5827a1efa1a20a724b5870fe747718809ddd30e79a765c874887da73e62732"", ""size_bytes"": 2111}, ""frame_quality_summary.csv"": {""path"": ""D:\\gas_calibrator\\_p9_20260706\\h2o_post_senco24_write_verification_5dev_no_temp_control_v1\\p001_T20_HG20C_30RH_h2o\\frame_quality_summary.csv"", ""sha256"": ""6fa690945724660f386fc6dfd03308d78d67d19cb0a5d80679996691020c28e0"", ""size_bytes"": 523}, ""runtime_config_snapshot.json"": {""path"": ""D:\\gas_calibrator\\_p9_20260706\\h2o_post_senco24_write_verification_5dev_no_temp_control_v1\\p001_T20_HG20C_30RH_h2o\\runtime_config_snapshot.json"", ""sha256"": ""dbda6ec8d6973e21123cbda202bd4cf0930e9466b2a1a840bfaeb9be71ba854a"", ""size_bytes"": 37679}, ""samples_machine_readable.csv"": {""path"": ""D:\\gas_calibrator\\_p9_20260706\\h2o_post_senco24_write_verification_5dev_no_temp_control_v1\\p001_T20_HG20C_30RH_h2o\\samples_machine_readable.csv"", ""sha256"": ""059602d346af760449c7d0d08b9fd808a65905b53392bf7818a89a1f776f63cc"", ""size_bytes"": 140498}}",True,True,False,False,False,False
D:\gas_calibrator\_p9_20260706,segmented_v1_5_point_evidence,D:\gas_calibrator\_p9_20260706\h2o_post_senco24_write_verification_5dev_no_temp_control_v1\p002_T20_HG20C_70RH_h2o,p002_T20_HG20C_70RH_h2o,h2o,segmented_point_evidence,[],False,,,,True,True,False,True,4,"{""formal_h2o_open_flow_sidecar_metadata.json"": {""path"": ""D:\\gas_calibrator\\_p9_20260706\\h2o_post_senco24_write_verification_5dev_no_temp_control_v1\\p002_T20_HG20C_70RH_h2o\\formal_h2o_open_flow_sidecar_metadata.json"", ""sha256"": ""7edaa05b4406e944bbe4b0415c0742d71840a3ecb3261d7f3c91738d45430044"", ""size_bytes"": 2113}, ""frame_quality_summary.csv"": {""path"": ""D:\\gas_calibrator\\_p9_20260706\\h2o_post_senco24_write_verification_5dev_no_temp_control_v1\\p002_T20_HG20C_70RH_h2o\\frame_quality_summary.csv"", ""sha256"": ""5571c7374f3beff18a87ae0c581b1053ee7aeba8352fd55d5e3769333b6c8875"", ""size_bytes"": 523}, ""runtime_config_snapshot.json"": {""path"": ""D:\\gas_calibrator\\_p9_20260706\\h2o_post_senco24_write_verification_5dev_no_temp_control_v1\\p002_T20_HG20C_70RH_h2o\\runtime_config_snapshot.json"", ""sha256"": ""dbda6ec8d6973e21123cbda202bd4cf0930e9466b2a1a840bfaeb9be71ba854a"", ""size_bytes"": 37679}, ""samples_machine_readable.csv"": {""path"": ""D:\\gas_calibrator\\_p9_20260706\\h2o_post_senco24_write_verification_5dev_no_temp_control_v1\\p002_T20_HG20C_70RH_h2o\\samples_machine_readable.csv"", ""sha256"": ""26d7aec0c832498e5dc21d99159b9bf112c1bed7618e357e0101350089d97964"", ""size_bytes"": 140708}}",True,True,False,False,False,False
D:\gas_calibrator\_p9_20260706,segmented_v1_5_point_evidence,D:\gas_calibrator\_p9_20260706\h2o_post_senco24_write_verification_5dev_temp25_control_v1\p001_T25_HG25C_30RH_h2o,p001_T25_HG25C_30RH_h2o,h2o,segmented_point_evidence,[],False,,,,True,True,False,True,4,"{""formal_h2o_open_flow_sidecar_metadata.json"": {""path"": ""D:\\gas_calibrator\\_p9_20260706\\h2o_post_senco24_write_verification_5dev_temp25_control_v1\\p001_T25_HG25C_30RH_h2o\\formal_h2o_open_flow_sidecar_metadata.json"", ""sha256"": ""d78a778b1e262eefb8c4f204169b9159cc03d800f8e08d30481f5fcf60b527ed"", ""size_bytes"": 2112}, ""frame_quality_summary.csv"": {""path"": ""D:\\gas_calibrator\\_p9_20260706\\h2o_post_senco24_write_verification_5dev_temp25_control_v1\\p001_T25_HG25C_30RH_h2o\\frame_quality_summary.csv"", ""sha256"": ""a75a17df90b13b90fa51f0b3a4daa0ab3bd77af40b9c9294fcf342a203cc7db9"", ""size_bytes"": 523}, ""runtime_config_snapshot.json"": {""path"": ""D:\\gas_calibrator\\_p9_20260706\\h2o_post_senco24_write_verification_5dev_temp25_control_v1\\p001_T25_HG25C_30RH_h2o\\runtime_config_snapshot.json"", ""sha256"": ""1f9a93479a9a0150a7539aba4d9c350f0300a499a779519a98597df631f42d98"", ""size_bytes"": 37678}, ""samples_machine_readable.csv"": {""path"": ""D:\\gas_calibrator\\_p9_20260706\\h2o_post_senco24_write_verification_5dev_temp25_control_v1\\p001_T25_HG25C_30RH_h2o\\samples_machine_readable.csv"", ""sha256"": ""606a3871bd0fcc629159a948633e1e4d79c2cfe74b9cf7c63a4613de2272826c"", ""size_bytes"": 140564}}",True,True,False,False,False,False
