component,analyzer_prefix,analyzer_device_id,point_selection_strategy,strategy_role,model_name,model_terms,a_grade_point_count,diagnostic_point_count,fit_executed,strategy_status,recommended_for_write,blocker_codes,selection_contract,relative_error_target_pct,s5_s6_policy
h2o,ga01,001,canonical_all_a_continuous,production_candidate,linear_R,intercept;R,0,0,False,blocked,False,a_grade_point_count_below_term_count:0<2;continuous_mature_route_attestation_missing;h2o_dry_gas_anchor_missing_from_current_point_packet,min_max_relative_error_then_max_absolute_error_then_term_count_then_condition,2.0,deferred_until_main_chain_post_write_reverify
h2o,ga01,001,canonical_all_a_continuous,production_candidate,quadratic_R,intercept;R;R2,0,0,False,blocked,False,a_grade_point_count_below_term_count:0<3;continuous_mature_route_attestation_missing;h2o_dry_gas_anchor_missing_from_current_point_packet,min_max_relative_error_then_max_absolute_error_then_term_count_then_condition,2.0,deferred_until_main_chain_post_write_reverify
h2o,ga01,001,canonical_all_a_continuous,production_candidate,cubic_R,intercept;R;R2;R3,0,0,False,blocked,False,a_grade_point_count_below_term_count:0<4;continuous_mature_route_attestation_missing;h2o_dry_gas_anchor_missing_from_current_point_packet,min_max_relative_error_then_max_absolute_error_then_term_count_then_condition,2.0,deferred_until_main_chain_post_write_reverify
h2o,ga01,001,canonical_all_a_continuous,production_candidate,quadratic_R_T_RT,intercept;R;R2;T;RT,0,0,False,blocked,False,a_grade_point_count_below_term_count:0<5;continuous_mature_route_attestation_missing;h2o_dry_gas_anchor_missing_from_current_point_packet,min_max_relative_error_then_max_absolute_error_then_term_count_then_condition,2.0,deferred_until_main_chain_post_write_reverify
h2o,ga01,001,canonical_all_a_continuous,production_candidate,cubic_R_T,intercept;R;R2;R3;T,0,0,False,blocked,False,a_grade_point_count_below_term_count:0<5;continuous_mature_route_attestation_missing;h2o_dry_gas_anchor_missing_from_current_point_packet,min_max_relative_error_then_max_absolute_error_then_term_count_then_condition,2.0,deferred_until_main_chain_post_write_reverify
h2o,ga01,001,canonical_all_a_continuous,production_candidate,cubic_R_T_RT,intercept;R;R2;R3;T;RT,0,0,False,blocked,False,a_grade_point_count_below_term_count:0<6;continuous_mature_route_attestation_missing;h2o_dry_gas_anchor_missing_from_current_point_packet,min_max_relative_error_then_max_absolute_error_then_term_count_then_condition,2.0,deferred_until_main_chain_post_write_reverify
h2o,ga01,001,canonical_all_a_continuous,production_candidate,cubic_R_T_T2_RT,intercept;R;R2;R3;T;T2;RT,0,0,False,blocked,False,a_grade_point_count_below_term_count:0<7;continuous_mature_route_attestation_missing;h2o_dry_gas_anchor_missing_from_current_point_packet,min_max_relative_error_then_max_absolute_error_then_term_count_then_condition,2.0,deferred_until_main_chain_post_write_reverify
h2o,ga01,001,latest_same_state_supersede,production_candidate,linear_R,intercept;R,0,0,False,blocked,False,a_grade_point_count_below_term_count:0<2;continuous_mature_route_attestation_missing;h2o_dry_gas_anchor_missing_from_current_point_packet,min_max_relative_error_then_max_absolute_error_then_term_count_then_condition,2.0,deferred_until_main_chain_post_write_reverify
h2o,ga01,001,latest_same_state_supersede,production_candidate,quadratic_R,intercept;R;R2,0,0,False,blocked,False,a_grade_point_count_below_term_count:0<3;continuous_mature_route_attestation_missing;h2o_dry_gas_anchor_missing_from_current_point_packet,min_max_relative_error_then_max_absolute_error_then_term_count_then_condition,2.0,deferred_until_main_chain_post_write_reverify
h2o,ga01,001,latest_same_state_supersede,production_candidate,cubic_R,intercept;R;R2;R3,0,0,False,blocked,False,a_grade_point_count_below_term_count:0<4;continuous_mature_route_attestation_missing;h2o_dry_gas_anchor_missing_from_current_point_packet,min_max_relative_error_then_max_absolute_error_then_term_count_then_condition,2.0,deferred_until_main_chain_post_write_reverify
h2o,ga01,001,latest_same_state_supersede,production_candidate,quadratic_R_T_RT,intercept;R;R2;T;RT,0,0,False,blocked,False,a_grade_point_count_below_term_count:0<5;continuous_mature_route_attestation_missing;h2o_dry_gas_anchor_missing_from_current_point_packet,min_max_relative_error_then_max_absolute_error_then_term_count_then_condition,2.0,deferred_until_main_chain_post_write_reverify
h2o,ga01,001,latest_same_state_supersede,production_candidate,cubic_R_T,intercept;R;R2;R3;T,0,0,False,blocked,False,a_grade_point_count_below_term_count:0<5;continuous_mature_route_attestation_missing;h2o_dry_gas_anchor_missing_from_current_point_packet,min_max_relative_error_then_max_absolute_error_then_term_count_then_condition,2.0,deferred_until_main_chain_post_write_reverify
h2o,ga01,001,latest_same_state_supersede,production_candidate,cubic_R_T_RT,intercept;R;R2;R3;T;RT,0,0,False,blocked,False,a_grade_point_count_below_term_count:0<6;continuous_mature_route_attestation_missing;h2o_dry_gas_anchor_missing_from_current_point_packet,min_max_relative_error_then_max_absolute_error_then_term_count_then_condition,2.0,deferred_until_main_chain_post_write_reverify
h2o,ga01,001,latest_same_state_supersede,production_candidate,cubic_R_T_T2_RT,intercept;R;R2;R3;T;T2;RT,0,0,False,blocked,False,a_grade_point_count_below_term_count:0<7;continuous_mature_route_attestation_missing;h2o_dry_gas_anchor_missing_from_current_point_packet,min_max_relative_error_then_max_absolute_error_then_term_count_then_condition,2.0,deferred_until_main_chain_post_write_reverify
h2o,ga01,001,leave_one_temperature_out,diagnostic_only,linear_R,intercept;R,0,0,False,blocked,False,a_grade_point_count_below_term_count:0<2;continuous_mature_route_attestation_missing;h2o_dry_gas_anchor_missing_from_current_point_packet,min_max_relative_error_then_max_absolute_error_then_term_count_then_condition,2.0,deferred_until_main_chain_post_write_reverify
h2o,ga01,001,leave_one_temperature_out,diagnostic_only,quadratic_R,intercept;R;R2,0,0,False,blocked,False,a_grade_point_count_below_term_count:0<3;continuous_mature_route_attestation_missing;h2o_dry_gas_anchor_missing_from_current_point_packet,min_max_relative_error_then_max_absolute_error_then_term_count_then_condition,2.0,deferred_until_main_chain_post_write_reverify
h2o,ga01,001,leave_one_temperature_out,diagnostic_only,cubic_R,intercept;R;R2;R3,0,0,False,blocked,False,a_grade_point_count_below_term_count:0<4;continuous_mature_route_attestation_missing;h2o_dry_gas_anchor_missing_from_current_point_packet,min_max_relative_error_then_max_absolute_error_then_term_count_then_condition,2.0,deferred_until_main_chain_post_write_reverify
h2o,ga01,001,leave_one_temperature_out,diagnostic_only,quadratic_R_T_RT,intercept;R;R2;T;RT,0,0,False,blocked,False,a_grade_point_count_below_term_count:0<5;continuous_mature_route_attestation_missing;h2o_dry_gas_anchor_missing_from_current_point_packet,min_max_relative_error_then_max_absolute_error_then_term_count_then_condition,2.0,deferred_until_main_chain_post_write_reverify
h2o,ga01,001,leave_one_temperature_out,diagnostic_only,cubic_R_T,intercept;R;R2;R3;T,0,0,False,blocked,False,a_grade_point_count_below_term_count:0<5;continuous_mature_route_attestation_missing;h2o_dry_gas_anchor_missing_from_current_point_packet,min_max_relative_error_then_max_absolute_error_then_term_count_then_condition,2.0,deferred_until_main_chain_post_write_reverify
h2o,ga01,001,leave_one_temperature_out,diagnostic_only,cubic_R_T_RT,intercept;R;R2;R3;T;RT,0,0,False,blocked,False,a_grade_point_count_below_term_count:0<6;continuous_mature_route_attestation_missing;h2o_dry_gas_anchor_missing_from_current_point_packet,min_max_relative_error_then_max_absolute_error_then_term_count_then_condition,2.0,deferred_until_main_chain_post_write_reverify
h2o,ga01,001,leave_one_temperature_out,diagnostic_only,cubic_R_T_T2_RT,intercept;R;R2;R3;T;T2;RT,0,0,False,blocked,False,a_grade_point_count_below_term_count:0<7;continuous_mature_route_attestation_missing;h2o_dry_gas_anchor_missing_from_current_point_packet,min_max_relative_error_then_max_absolute_error_then_term_count_then_condition,2.0,deferred_until_main_chain_post_write_reverify
h2o,ga01,001,single_point_exclusion_sensitivity,diagnostic_only,linear_R,intercept;R,0,0,False,blocked,False,a_grade_point_count_below_term_count:0<2;continuous_mature_route_attestation_missing;h2o_dry_gas_anchor_missing_from_current_point_packet,min_max_relative_error_then_max_absolute_error_then_term_count_then_condition,2.0,deferred_until_main_chain_post_write_reverify
h2o,ga01,001,single_point_exclusion_sensitivity,diagnostic_only,quadratic_R,intercept;R;R2,0,0,False,blocked,False,a_grade_point_count_below_term_count:0<3;continuous_mature_route_attestation_missing;h2o_dry_gas_anchor_missing_from_current_point_packet,min_max_relative_error_then_max_absolute_error_then_term_count_then_condition,2.0,deferred_until_main_chain_post_write_reverify
h2o,ga01,001,single_point_exclusion_sensitivity,diagnostic_only,cubic_R,intercept;R;R2;R3,0,0,False,blocked,False,a_grade_point_count_below_term_count:0<4;continuous_mature_route_attestation_missing;h2o_dry_gas_anchor_missing_from_current_point_packet,min_max_relative_error_then_max_absolute_error_then_term_count_then_condition,2.0,deferred_until_main_chain_post_write_reverify
h2o,ga01,001,single_point_exclusion_sensitivity,diagnostic_only,quadratic_R_T_RT,intercept;R;R2;T;RT,0,0,False,blocked,False,a_grade_point_count_below_term_count:0<5;continuous_mature_route_attestation_missing;h2o_dry_gas_anchor_missing_from_current_point_packet,min_max_relative_error_then_max_absolute_error_then_term_count_then_condition,2.0,deferred_until_main_chain_post_write_reverify
h2o,ga01,001,single_point_exclusion_sensitivity,diagnostic_only,cubic_R_T,intercept;R;R2;R3;T,0,0,False,blocked,False,a_grade_point_count_below_term_count:0<5;continuous_mature_route_attestation_missing;h2o_dry_gas_anchor_missing_from_current_point_packet,min_max_relative_error_then_max_absolute_error_then_term_count_then_condition,2.0,deferred_until_main_chain_post_write_reverify
h2o,ga01,001,single_point_exclusion_sensitivity,diagnostic_only,cubic_R_T_RT,intercept;R;R2;R3;T;RT,0,0,False,blocked,False,a_grade_point_count_below_term_count:0<6;continuous_mature_route_attestation_missing;h2o_dry_gas_anchor_missing_from_current_point_packet,min_max_relative_error_then_max_absolute_error_then_term_count_then_condition,2.0,deferred_until_main_chain_post_write_reverify
h2o,ga01,001,single_point_exclusion_sensitivity,diagnostic_only,cubic_R_T_T2_RT,intercept;R;R2;R3;T;T2;RT,0,0,False,blocked,False,a_grade_point_count_below_term_count:0<7;continuous_mature_route_attestation_missing;h2o_dry_gas_anchor_missing_from_current_point_packet,min_max_relative_error_then_max_absolute_error_then_term_count_then_condition,2.0,deferred_until_main_chain_post_write_reverify
h2o,ga01,001,anchor_sensitivity,diagnostic_only,linear_R,intercept;R,0,0,False,blocked,False,a_grade_point_count_below_term_count:0<2;continuous_mature_route_attestation_missing;h2o_dry_gas_anchor_missing_from_current_point_packet,min_max_relative_error_then_max_absolute_error_then_term_count_then_condition,2.0,deferred_until_main_chain_post_write_reverify
h2o,ga01,001,anchor_sensitivity,diagnostic_only,quadratic_R,intercept;R;R2,0,0,False,blocked,False,a_grade_point_count_below_term_count:0<3;continuous_mature_route_attestation_missing;h2o_dry_gas_anchor_missing_from_current_point_packet,min_max_relative_error_then_max_absolute_error_then_term_count_then_condition,2.0,deferred_until_main_chain_post_write_reverify
h2o,ga01,001,anchor_sensitivity,diagnostic_only,cubic_R,intercept;R;R2;R3,0,0,False,blocked,False,a_grade_point_count_below_term_count:0<4;continuous_mature_route_attestation_missing;h2o_dry_gas_anchor_missing_from_current_point_packet,min_max_relative_error_then_max_absolute_error_then_term_count_then_condition,2.0,deferred_until_main_chain_post_write_reverify
h2o,ga01,001,anchor_sensitivity,diagnostic_only,quadratic_R_T_RT,intercept;R;R2;T;RT,0,0,False,blocked,False,a_grade_point_count_below_term_count:0<5;continuous_mature_route_attestation_missing;h2o_dry_gas_anchor_missing_from_current_point_packet,min_max_relative_error_then_max_absolute_error_then_term_count_then_condition,2.0,deferred_until_main_chain_post_write_reverify
h2o,ga01,001,anchor_sensitivity,diagnostic_only,cubic_R_T,intercept;R;R2;R3;T,0,0,False,blocked,False,a_grade_point_count_below_term_count:0<5;continuous_mature_route_attestation_missing;h2o_dry_gas_anchor_missing_from_current_point_packet,min_max_relative_error_then_max_absolute_error_then_term_count_then_condition,2.0,deferred_until_main_chain_post_write_reverify
h2o,ga01,001,anchor_sensitivity,diagnostic_only,cubic_R_T_RT,intercept;R;R2;R3;T;RT,0,0,False,blocked,False,a_grade_point_count_below_term_count:0<6;continuous_mature_route_attestation_missing;h2o_dry_gas_anchor_missing_from_current_point_packet,min_max_relative_error_then_max_absolute_error_then_term_count_then_condition,2.0,deferred_until_main_chain_post_write_reverify
h2o,ga01,001,anchor_sensitivity,diagnostic_only,cubic_R_T_T2_RT,intercept;R;R2;R3;T;T2;RT,0,0,False,blocked,False,a_grade_point_count_below_term_count:0<7;continuous_mature_route_attestation_missing;h2o_dry_gas_anchor_missing_from_current_point_packet,min_max_relative_error_then_max_absolute_error_then_term_count_then_condition,2.0,deferred_until_main_chain_post_write_reverify
h2o,ga02,002,canonical_all_a_continuous,production_candidate,linear_R,intercept;R,0,0,False,blocked,False,a_grade_point_count_below_term_count:0<2;continuous_mature_route_attestation_missing;h2o_dry_gas_anchor_missing_from_current_point_packet,min_max_relative_error_then_max_absolute_error_then_term_count_then_condition,2.0,deferred_until_main_chain_post_write_reverify
h2o,ga02,002,canonical_all_a_continuous,production_candidate,quadratic_R,intercept;R;R2,0,0,False,blocked,False,a_grade_point_count_below_term_count:0<3;continuous_mature_route_attestation_missing;h2o_dry_gas_anchor_missing_from_current_point_packet,min_max_relative_error_then_max_absolute_error_then_term_count_then_condition,2.0,deferred_until_main_chain_post_write_reverify
h2o,ga02,002,canonical_all_a_continuous,production_candidate,cubic_R,intercept;R;R2;R3,0,0,False,blocked,False,a_grade_point_count_below_term_count:0<4;continuous_mature_route_attestation_missing;h2o_dry_gas_anchor_missing_from_current_point_packet,min_max_relative_error_then_max_absolute_error_then_term_count_then_condition,2.0,deferred_until_main_chain_post_write_reverify
h2o,ga02,002,canonical_all_a_continuous,production_candidate,quadratic_R_T_RT,intercept;R;R2;T;RT,0,0,False,blocked,False,a_grade_point_count_below_term_count:0<5;continuous_mature_route_attestation_missing;h2o_dry_gas_anchor_missing_from_current_point_packet,min_max_relative_error_then_max_absolute_error_then_term_count_then_condition,2.0,deferred_until_main_chain_post_write_reverify
h2o,ga02,002,canonical_all_a_continuous,production_candidate,cubic_R_T,intercept;R;R2;R3;T,0,0,False,blocked,False,a_grade_point_count_below_term_count:0<5;continuous_mature_route_attestation_missing;h2o_dry_gas_anchor_missing_from_current_point_packet,min_max_relative_error_then_max_absolute_error_then_term_count_then_condition,2.0,deferred_until_main_chain_post_write_reverify
h2o,ga02,002,canonical_all_a_continuous,production_candidate,cubic_R_T_RT,intercept;R;R2;R3;T;RT,0,0,False,blocked,False,a_grade_point_count_below_term_count:0<6;continuous_mature_route_attestation_missing;h2o_dry_gas_anchor_missing_from_current_point_packet,min_max_relative_error_then_max_absolute_error_then_term_count_then_condition,2.0,deferred_until_main_chain_post_write_reverify
h2o,ga02,002,canonical_all_a_continuous,production_candidate,cubic_R_T_T2_RT,intercept;R;R2;R3;T;T2;RT,0,0,False,blocked,False,a_grade_point_count_below_term_count:0<7;continuous_mature_route_attestation_missing;h2o_dry_gas_anchor_missing_from_current_point_packet,min_max_relative_error_then_max_absolute_error_then_term_count_then_condition,2.0,deferred_until_main_chain_post_write_reverify
h2o,ga02,002,latest_same_state_supersede,production_candidate,linear_R,intercept;R,0,0,False,blocked,False,a_grade_point_count_below_term_count:0<2;continuous_mature_route_attestation_missing;h2o_dry_gas_anchor_missing_from_current_point_packet,min_max_relative_error_then_max_absolute_error_then_term_count_then_condition,2.0,deferred_until_main_chain_post_write_reverify
h2o,ga02,002,latest_same_state_supersede,production_candidate,quadratic_R,intercept;R;R2,0,0,False,blocked,False,a_grade_point_count_below_term_count:0<3;continuous_mature_route_attestation_missing;h2o_dry_gas_anchor_missing_from_current_point_packet,min_max_relative_error_then_max_absolute_error_then_term_count_then_condition,2.0,deferred_until_main_chain_post_write_reverify
h2o,ga02,002,latest_same_state_supersede,production_candidate,cubic_R,intercept;R;R2;R3,0,0,False,blocked,False,a_grade_point_count_below_term_count:0<4;continuous_mature_route_attestation_missing;h2o_dry_gas_anchor_missing_from_current_point_packet,min_max_relative_error_then_max_absolute_error_then_term_count_then_condition,2.0,deferred_until_main_chain_post_write_reverify
h2o,ga02,002,latest_same_state_supersede,production_candidate,quadratic_R_T_RT,intercept;R;R2;T;RT,0,0,False,blocked,False,a_grade_point_count_below_term_count:0<5;continuous_mature_route_attestation_missing;h2o_dry_gas_anchor_missing_from_current_point_packet,min_max_relative_error_then_max_absolute_error_then_term_count_then_condition,2.0,deferred_until_main_chain_post_write_reverify
h2o,ga02,002,latest_same_state_supersede,production_candidate,cubic_R_T,intercept;R;R2;R3;T,0,0,False,blocked,False,a_grade_point_count_below_term_count:0<5;continuous_mature_route_attestation_missing;h2o_dry_gas_anchor_missing_from_current_point_packet,min_max_relative_error_then_max_absolute_error_then_term_count_then_condition,2.0,deferred_until_main_chain_post_write_reverify
h2o,ga02,002,latest_same_state_supersede,production_candidate,cubic_R_T_RT,intercept;R;R2;R3;T;RT,0,0,False,blocked,False,a_grade_point_count_below_term_count:0<6;continuous_mature_route_attestation_missing;h2o_dry_gas_anchor_missing_from_current_point_packet,min_max_relative_error_then_max_absolute_error_then_term_count_then_condition,2.0,deferred_until_main_chain_post_write_reverify
h2o,ga02,002,latest_same_state_supersede,production_candidate,cubic_R_T_T2_RT,intercept;R;R2;R3;T;T2;RT,0,0,False,blocked,False,a_grade_point_count_below_term_count:0<7;continuous_mature_route_attestation_missing;h2o_dry_gas_anchor_missing_from_current_point_packet,min_max_relative_error_then_max_absolute_error_then_term_count_then_condition,2.0,deferred_until_main_chain_post_write_reverify
h2o,ga02,002,leave_one_temperature_out,diagnostic_only,linear_R,intercept;R,0,0,False,blocked,False,a_grade_point_count_below_term_count:0<2;continuous_mature_route_attestation_missing;h2o_dry_gas_anchor_missing_from_current_point_packet,min_max_relative_error_then_max_absolute_error_then_term_count_then_condition,2.0,deferred_until_main_chain_post_write_reverify
h2o,ga02,002,leave_one_temperature_out,diagnostic_only,quadratic_R,intercept;R;R2,0,0,False,blocked,False,a_grade_point_count_below_term_count:0<3;continuous_mature_route_attestation_missing;h2o_dry_gas_anchor_missing_from_current_point_packet,min_max_relative_error_then_max_absolute_error_then_term_count_then_condition,2.0,deferred_until_main_chain_post_write_reverify
h2o,ga02,002,leave_one_temperature_out,diagnostic_only,cubic_R,intercept;R;R2;R3,0,0,False,blocked,False,a_grade_point_count_below_term_count:0<4;continuous_mature_route_attestation_missing;h2o_dry_gas_anchor_missing_from_current_point_packet,min_max_relative_error_then_max_absolute_error_then_term_count_then_condition,2.0,deferred_until_main_chain_post_write_reverify
h2o,ga02,002,leave_one_temperature_out,diagnostic_only,quadratic_R_T_RT,intercept;R;R2;T;RT,0,0,False,blocked,False,a_grade_point_count_below_term_count:0<5;continuous_mature_route_attestation_missing;h2o_dry_gas_anchor_missing_from_current_point_packet,min_max_relative_error_then_max_absolute_error_then_term_count_then_condition,2.0,deferred_until_main_chain_post_write_reverify
h2o,ga02,002,leave_one_temperature_out,diagnostic_only,cubic_R_T,intercept;R;R2;R3;T,0,0,False,blocked,False,a_grade_point_count_below_term_count:0<5;continuous_mature_route_attestation_missing;h2o_dry_gas_anchor_missing_from_current_point_packet,min_max_relative_error_then_max_absolute_error_then_term_count_then_condition,2.0,deferred_until_main_chain_post_write_reverify
h2o,ga02,002,leave_one_temperature_out,diagnostic_only,cubic_R_T_RT,intercept;R;R2;R3;T;RT,0,0,False,blocked,False,a_grade_point_count_below_term_count:0<6;continuous_mature_route_attestation_missing;h2o_dry_gas_anchor_missing_from_current_point_packet,min_max_relative_error_then_max_absolute_error_then_term_count_then_condition,2.0,deferred_until_main_chain_post_write_reverify
h2o,ga02,002,leave_one_temperature_out,diagnostic_only,cubic_R_T_T2_RT,intercept;R;R2;R3;T;T2;RT,0,0,False,blocked,False,a_grade_point_count_below_term_count:0<7;continuous_mature_route_attestation_missing;h2o_dry_gas_anchor_missing_from_current_point_packet,min_max_relative_error_then_max_absolute_error_then_term_count_then_condition,2.0,deferred_until_main_chain_post_write_reverify
h2o,ga02,002,single_point_exclusion_sensitivity,diagnostic_only,linear_R,intercept;R,0,0,False,blocked,False,a_grade_point_count_below_term_count:0<2;continuous_mature_route_attestation_missing;h2o_dry_gas_anchor_missing_from_current_point_packet,min_max_relative_error_then_max_absolute_error_then_term_count_then_condition,2.0,deferred_until_main_chain_post_write_reverify
h2o,ga02,002,single_point_exclusion_sensitivity,diagnostic_only,quadratic_R,intercept;R;R2,0,0,False,blocked,False,a_grade_point_count_below_term_count:0<3;continuous_mature_route_attestation_missing;h2o_dry_gas_anchor_missing_from_current_point_packet,min_max_relative_error_then_max_absolute_error_then_term_count_then_condition,2.0,deferred_until_main_chain_post_write_reverify
h2o,ga02,002,single_point_exclusion_sensitivity,diagnostic_only,cubic_R,intercept;R;R2;R3,0,0,False,blocked,False,a_grade_point_count_below_term_count:0<4;continuous_mature_route_attestation_missing;h2o_dry_gas_anchor_missing_from_current_point_packet,min_max_relative_error_then_max_absolute_error_then_term_count_then_condition,2.0,deferred_until_main_chain_post_write_reverify
h2o,ga02,002,single_point_exclusion_sensitivity,diagnostic_only,quadratic_R_T_RT,intercept;R;R2;T;RT,0,0,False,blocked,False,a_grade_point_count_below_term_count:0<5;continuous_mature_route_attestation_missing;h2o_dry_gas_anchor_missing_from_current_point_packet,min_max_relative_error_then_max_absolute_error_then_term_count_then_condition,2.0,deferred_until_main_chain_post_write_reverify
h2o,ga02,002,single_point_exclusion_sensitivity,diagnostic_only,cubic_R_T,intercept;R;R2;R3;T,0,0,False,blocked,False,a_grade_point_count_below_term_count:0<5;continuous_mature_route_attestation_missing;h2o_dry_gas_anchor_missing_from_current_point_packet,min_max_relative_error_then_max_absolute_error_then_term_count_then_condition,2.0,deferred_until_main_chain_post_write_reverify
h2o,ga02,002,single_point_exclusion_sensitivity,diagnostic_only,cubic_R_T_RT,intercept;R;R2;R3;T;RT,0,0,False,blocked,False,a_grade_point_count_below_term_count:0<6;continuous_mature_route_attestation_missing;h2o_dry_gas_anchor_missing_from_current_point_packet,min_max_relative_error_then_max_absolute_error_then_term_count_then_condition,2.0,deferred_until_main_chain_post_write_reverify
h2o,ga02,002,single_point_exclusion_sensitivity,diagnostic_only,cubic_R_T_T2_RT,intercept;R;R2;R3;T;T2;RT,0,0,False,blocked,False,a_grade_point_count_below_term_count:0<7;continuous_mature_route_attestation_missing;h2o_dry_gas_anchor_missing_from_current_point_packet,min_max_relative_error_then_max_absolute_error_then_term_count_then_condition,2.0,deferred_until_main_chain_post_write_reverify
h2o,ga02,002,anchor_sensitivity,diagnostic_only,linear_R,intercept;R,0,0,False,blocked,False,a_grade_point_count_below_term_count:0<2;continuous_mature_route_attestation_missing;h2o_dry_gas_anchor_missing_from_current_point_packet,min_max_relative_error_then_max_absolute_error_then_term_count_then_condition,2.0,deferred_until_main_chain_post_write_reverify
h2o,ga02,002,anchor_sensitivity,diagnostic_only,quadratic_R,intercept;R;R2,0,0,False,blocked,False,a_grade_point_count_below_term_count:0<3;continuous_mature_route_attestation_missing;h2o_dry_gas_anchor_missing_from_current_point_packet,min_max_relative_error_then_max_absolute_error_then_term_count_then_condition,2.0,deferred_until_main_chain_post_write_reverify
h2o,ga02,002,anchor_sensitivity,diagnostic_only,cubic_R,intercept;R;R2;R3,0,0,False,blocked,False,a_grade_point_count_below_term_count:0<4;continuous_mature_route_attestation_missing;h2o_dry_gas_anchor_missing_from_current_point_packet,min_max_relative_error_then_max_absolute_error_then_term_count_then_condition,2.0,deferred_until_main_chain_post_write_reverify
h2o,ga02,002,anchor_sensitivity,diagnostic_only,quadratic_R_T_RT,intercept;R;R2;T;RT,0,0,False,blocked,False,a_grade_point_count_below_term_count:0<5;continuous_mature_route_attestation_missing;h2o_dry_gas_anchor_missing_from_current_point_packet,min_max_relative_error_then_max_absolute_error_then_term_count_then_condition,2.0,deferred_until_main_chain_post_write_reverify
h2o,ga02,002,anchor_sensitivity,diagnostic_only,cubic_R_T,intercept;R;R2;R3;T,0,0,False,blocked,False,a_grade_point_count_below_term_count:0<5;continuous_mature_route_attestation_missing;h2o_dry_gas_anchor_missing_from_current_point_packet,min_max_relative_error_then_max_absolute_error_then_term_count_then_condition,2.0,deferred_until_main_chain_post_write_reverify
h2o,ga02,002,anchor_sensitivity,diagnostic_only,cubic_R_T_RT,intercept;R;R2;R3;T;RT,0,0,False,blocked,False,a_grade_point_count_below_term_count:0<6;continuous_mature_route_attestation_missing;h2o_dry_gas_anchor_missing_from_current_point_packet,min_max_relative_error_then_max_absolute_error_then_term_count_then_condition,2.0,deferred_until_main_chain_post_write_reverify
h2o,ga02,002,anchor_sensitivity,diagnostic_only,cubic_R_T_T2_RT,intercept;R;R2;R3;T;T2;RT,0,0,False,blocked,False,a_grade_point_count_below_term_count:0<7;continuous_mature_route_attestation_missing;h2o_dry_gas_anchor_missing_from_current_point_packet,min_max_relative_error_then_max_absolute_error_then_term_count_then_condition,2.0,deferred_until_main_chain_post_write_reverify
h2o,ga03,010,canonical_all_a_continuous,production_candidate,linear_R,intercept;R,0,0,False,blocked,False,a_grade_point_count_below_term_count:0<2;continuous_mature_route_attestation_missing;h2o_dry_gas_anchor_missing_from_current_point_packet,min_max_relative_error_then_max_absolute_error_then_term_count_then_condition,2.0,deferred_until_main_chain_post_write_reverify
h2o,ga03,010,canonical_all_a_continuous,production_candidate,quadratic_R,intercept;R;R2,0,0,False,blocked,False,a_grade_point_count_below_term_count:0<3;continuous_mature_route_attestation_missing;h2o_dry_gas_anchor_missing_from_current_point_packet,min_max_relative_error_then_max_absolute_error_then_term_count_then_condition,2.0,deferred_until_main_chain_post_write_reverify
h2o,ga03,010,canonical_all_a_continuous,production_candidate,cubic_R,intercept;R;R2;R3,0,0,False,blocked,False,a_grade_point_count_below_term_count:0<4;continuous_mature_route_attestation_missing;h2o_dry_gas_anchor_missing_from_current_point_packet,min_max_relative_error_then_max_absolute_error_then_term_count_then_condition,2.0,deferred_until_main_chain_post_write_reverify
h2o,ga03,010,canonical_all_a_continuous,production_candidate,quadratic_R_T_RT,intercept;R;R2;T;RT,0,0,False,blocked,False,a_grade_point_count_below_term_count:0<5;continuous_mature_route_attestation_missing;h2o_dry_gas_anchor_missing_from_current_point_packet,min_max_relative_error_then_max_absolute_error_then_term_count_then_condition,2.0,deferred_until_main_chain_post_write_reverify
h2o,ga03,010,canonical_all_a_continuous,production_candidate,cubic_R_T,intercept;R;R2;R3;T,0,0,False,blocked,False,a_grade_point_count_below_term_count:0<5;continuous_mature_route_attestation_missing;h2o_dry_gas_anchor_missing_from_current_point_packet,min_max_relative_error_then_max_absolute_error_then_term_count_then_condition,2.0,deferred_until_main_chain_post_write_reverify
h2o,ga03,010,canonical_all_a_continuous,production_candidate,cubic_R_T_RT,intercept;R;R2;R3;T;RT,0,0,False,blocked,False,a_grade_point_count_below_term_count:0<6;continuous_mature_route_attestation_missing;h2o_dry_gas_anchor_missing_from_current_point_packet,min_max_relative_error_then_max_absolute_error_then_term_count_then_condition,2.0,deferred_until_main_chain_post_write_reverify
h2o,ga03,010,canonical_all_a_continuous,production_candidate,cubic_R_T_T2_RT,intercept;R;R2;R3;T;T2;RT,0,0,False,blocked,False,a_grade_point_count_below_term_count:0<7;continuous_mature_route_attestation_missing;h2o_dry_gas_anchor_missing_from_current_point_packet,min_max_relative_error_then_max_absolute_error_then_term_count_then_condition,2.0,deferred_until_main_chain_post_write_reverify
h2o,ga03,010,latest_same_state_supersede,production_candidate,linear_R,intercept;R,0,0,False,blocked,False,a_grade_point_count_below_term_count:0<2;continuous_mature_route_attestation_missing;h2o_dry_gas_anchor_missing_from_current_point_packet,min_max_relative_error_then_max_absolute_error_then_term_count_then_condition,2.0,deferred_until_main_chain_post_write_reverify
