component,point_name,point_dir,target_value,anchor_role,accepted_composite_member,label,prefix,analyzer_device_id,grade,ratio_key,ratio_span,ratio_a_tol,ratio_hard_tol,frame_count,usable_ratio_count,required_sample_count,timestamp_count,required_timestamp_count,timestamp_parse_complete,timestamps_strictly_increasing,expected_sample_interval_s,expected_window_duration_s,minimum_window_duration_s,actual_window_duration_s,minimum_observed_interval_s,maximum_observed_interval_s,temporal_window_complete,cadence_warning,temporal_reason_codes,reason,sample_can_enter_calibration_fit,sample_can_enter_diagnostic_model,evidence_run_id,evidence_identity_status,evidence_identity_mode,evidence_identity_reason_codes,evidence_sample_run_ids,evidence_sidecar_run_id,evidence_route_timing_run_id,evidence_runtime_run_id,evidence_claim_run_id,evidence_bundle_sha256,evidence_bundle_member_count,evidence_bundle_manifest_verified,not_real_acceptance_evidence,reference_source_status,reference_source_record_present,reference_source_record_valid,reference_source_reason_codes,reference_asset_id,reference_value_source,reference_source_sha256,source_frame_qc_sha256,source_route_timing_sha256,source_runtime_config_sha256,source_samples_sha256,source_sidecar_sha256,contract_sha256,source_reference_source_sha256,source_hgen_flow_set_sha256,source_humidity_reference_review_sha256,source_point_timing_summary_sha256
co2,p014_T0_1000ppm_fit,D:\gas_calibrator\_p9_20260705\co2_6old_0620clean_mature45_g9_T10_to_Tm20_finalparams\p014_T0_1000ppm_fit,1000.0,co2_standard_nonzero_point,True,GA05,ga05,005,A_calibration_eligible,ga05_co2_ratio_f,0.0,0.0005,0.001,10,10,10,10,10,True,True,1.0,9.0,8.1,9.000999928,1.0,1.000999928,True,False,[],within_production_contract,True,True,p014_T0_1000ppm_fit,pass,legacy_run_id_consensus,[],['p014_T0_1000ppm_fit'],p014_T0_1000ppm_fit,p014_T0_1000ppm_fit,,,dafa3ca57710795b5f8372bf4486577017f39c2006b53c0df67d19c612027f5c,5,False,True,legacy_not_recorded,False,False,[],,,,005d1e8d98dc69beb90ceec6e82409e053e097bb2f702c39b5acb93734423462,e1a83c555e7254ddca860be969bfaa7fe840b87e6302aed1cab42359e96f32ad,6ee1c806dfc12049574ca6e4af4cb8a95035bd17503a7f973ef52e8ae826bf78,85cd3892ac9250d9ec01583267519acf119c5b157a4135cecccc8ef22f09ee53,1aeb0db42d41b280e89f9a335d5aa0c800f5a1deb4f189925815ad44e348b365,a87ed84a0dbc1d7cb385d62947d3ada26b20ec8680207989109411c3eaa5bd06,,,,
co2,p014_T0_1000ppm_fit,D:\gas_calibrator\_p9_20260705\co2_6old_0620clean_mature45_g9_T10_to_Tm20_finalparams\p014_T0_1000ppm_fit,1000.0,co2_standard_nonzero_point,True,GA06,ga06,090,A_calibration_eligible,ga06_co2_ratio_f,0.0,0.0005,0.001,10,10,10,10,10,True,True,1.0,9.0,8.1,9.000999928,1.0,1.000999928,True,False,[],within_production_contract,True,True,p014_T0_1000ppm_fit,pass,legacy_run_id_consensus,[],['p014_T0_1000ppm_fit'],p014_T0_1000ppm_fit,p014_T0_1000ppm_fit,,,dafa3ca57710795b5f8372bf4486577017f39c2006b53c0df67d19c612027f5c,5,False,True,legacy_not_recorded,False,False,[],,,,005d1e8d98dc69beb90ceec6e82409e053e097bb2f702c39b5acb93734423462,e1a83c555e7254ddca860be969bfaa7fe840b87e6302aed1cab42359e96f32ad,6ee1c806dfc12049574ca6e4af4cb8a95035bd17503a7f973ef52e8ae826bf78,85cd3892ac9250d9ec01583267519acf119c5b157a4135cecccc8ef22f09ee53,1aeb0db42d41b280e89f9a335d5aa0c800f5a1deb4f189925815ad44e348b365,a87ed84a0dbc1d7cb385d62947d3ada26b20ec8680207989109411c3eaa5bd06,,,,
co2,p015_Tm10_0ppm_fit,D:\gas_calibrator\_p9_20260705\co2_6old_0620clean_mature45_g9_T10_to_Tm20_finalparams\p015_Tm10_0ppm_fit,0.0,co2_zero_gas_low_concentration_anchor,True,GA01,ga01,001,A_calibration_eligible,ga01_co2_ratio_f,0.0001,0.0005,0.001,10,10,10,10,10,True,True,1.0,9.0,8.1,9.000999928,0.999000072,1.000999928,True,False,[],within_production_contract,True,True,p015_Tm10_0ppm_fit,pass,legacy_run_id_consensus,[],['p015_Tm10_0ppm_fit'],p015_Tm10_0ppm_fit,p015_Tm10_0ppm_fit,,,f3406e15484a66a085d10b38442095225687b70e474f557b11dd6e9f127ef028,5,False,True,legacy_not_recorded,False,False,[],,,,994b374ecc13334ad13a0d1ea6b8e9f58e62dce139155cb926fce92b79351102,c59470b1003c80c3b454586b22bc12049dcc46052f7b2d68f00d481749da1f3e,6ee1c806dfc12049574ca6e4af4cb8a95035bd17503a7f973ef52e8ae826bf78,3da016da2c1dcff70e83c9c886c0b67bc9ad12c57ab2cf9839eba3a0ac3760ec,f9aab8f63180a938a19495a726be5872adb056e80cb97d200a2d33e2af6e9796,a87ed84a0dbc1d7cb385d62947d3ada26b20ec8680207989109411c3eaa5bd06,,,,
co2,p015_Tm10_0ppm_fit,D:\gas_calibrator\_p9_20260705\co2_6old_0620clean_mature45_g9_T10_to_Tm20_finalparams\p015_Tm10_0ppm_fit,0.0,co2_zero_gas_low_concentration_anchor,True,GA02,ga02,002,A_calibration_eligible,ga02_co2_ratio_f,0.0001,0.0005,0.001,10,10,10,10,10,True,True,1.0,9.0,8.1,9.000999928,0.999000072,1.000999928,True,False,[],within_production_contract,True,True,p015_Tm10_0ppm_fit,pass,legacy_run_id_consensus,[],['p015_Tm10_0ppm_fit'],p015_Tm10_0ppm_fit,p015_Tm10_0ppm_fit,,,f3406e15484a66a085d10b38442095225687b70e474f557b11dd6e9f127ef028,5,False,True,legacy_not_recorded,False,False,[],,,,994b374ecc13334ad13a0d1ea6b8e9f58e62dce139155cb926fce92b79351102,c59470b1003c80c3b454586b22bc12049dcc46052f7b2d68f00d481749da1f3e,6ee1c806dfc12049574ca6e4af4cb8a95035bd17503a7f973ef52e8ae826bf78,3da016da2c1dcff70e83c9c886c0b67bc9ad12c57ab2cf9839eba3a0ac3760ec,f9aab8f63180a938a19495a726be5872adb056e80cb97d200a2d33e2af6e9796,a87ed84a0dbc1d7cb385d62947d3ada26b20ec8680207989109411c3eaa5bd06,,,,
co2,p015_Tm10_0ppm_fit,D:\gas_calibrator\_p9_20260705\co2_6old_0620clean_mature45_g9_T10_to_Tm20_finalparams\p015_Tm10_0ppm_fit,0.0,co2_zero_gas_low_concentration_anchor,True,GA03,ga03,010,A_calibration_eligible,ga03_co2_ratio_f,0.0,0.0005,0.001,10,10,10,10,10,True,True,1.0,9.0,8.1,9.000999928,0.999000072,1.000999928,True,False,[],within_production_contract,True,True,p015_Tm10_0ppm_fit,pass,legacy_run_id_consensus,[],['p015_Tm10_0ppm_fit'],p015_Tm10_0ppm_fit,p015_Tm10_0ppm_fit,,,f3406e15484a66a085d10b38442095225687b70e474f557b11dd6e9f127ef028,5,False,True,legacy_not_recorded,False,False,[],,,,994b374ecc13334ad13a0d1ea6b8e9f58e62dce139155cb926fce92b79351102,c59470b1003c80c3b454586b22bc12049dcc46052f7b2d68f00d481749da1f3e,6ee1c806dfc12049574ca6e4af4cb8a95035bd17503a7f973ef52e8ae826bf78,3da016da2c1dcff70e83c9c886c0b67bc9ad12c57ab2cf9839eba3a0ac3760ec,f9aab8f63180a938a19495a726be5872adb056e80cb97d200a2d33e2af6e9796,a87ed84a0dbc1d7cb385d62947d3ada26b20ec8680207989109411c3eaa5bd06,,,,
co2,p015_Tm10_0ppm_fit,D:\gas_calibrator\_p9_20260705\co2_6old_0620clean_mature45_g9_T10_to_Tm20_finalparams\p015_Tm10_0ppm_fit,0.0,co2_zero_gas_low_concentration_anchor,True,GA04,ga04,076,A_calibration_eligible,ga04_co2_ratio_f,0.0,0.0005,0.001,10,10,10,10,10,True,True,1.0,9.0,8.1,9.000999928,0.999000072,1.000999928,True,False,[],within_production_contract,True,True,p015_Tm10_0ppm_fit,pass,legacy_run_id_consensus,[],['p015_Tm10_0ppm_fit'],p015_Tm10_0ppm_fit,p015_Tm10_0ppm_fit,,,f3406e15484a66a085d10b38442095225687b70e474f557b11dd6e9f127ef028,5,False,True,legacy_not_recorded,False,False,[],,,,994b374ecc13334ad13a0d1ea6b8e9f58e62dce139155cb926fce92b79351102,c59470b1003c80c3b454586b22bc12049dcc46052f7b2d68f00d481749da1f3e,6ee1c806dfc12049574ca6e4af4cb8a95035bd17503a7f973ef52e8ae826bf78,3da016da2c1dcff70e83c9c886c0b67bc9ad12c57ab2cf9839eba3a0ac3760ec,f9aab8f63180a938a19495a726be5872adb056e80cb97d200a2d33e2af6e9796,a87ed84a0dbc1d7cb385d62947d3ada26b20ec8680207989109411c3eaa5bd06,,,,
co2,p015_Tm10_0ppm_fit,D:\gas_calibrator\_p9_20260705\co2_6old_0620clean_mature45_g9_T10_to_Tm20_finalparams\p015_Tm10_0ppm_fit,0.0,co2_zero_gas_low_concentration_anchor,True,GA05,ga05,005,A_calibration_eligible,ga05_co2_ratio_f,0.0001,0.0005,0.001,10,10,10,10,10,True,True,1.0,9.0,8.1,9.000999928,0.999000072,1.000999928,True,False,[],within_production_contract,True,True,p015_Tm10_0ppm_fit,pass,legacy_run_id_consensus,[],['p015_Tm10_0ppm_fit'],p015_Tm10_0ppm_fit,p015_Tm10_0ppm_fit,,,f3406e15484a66a085d10b38442095225687b70e474f557b11dd6e9f127ef028,5,False,True,legacy_not_recorded,False,False,[],,,,994b374ecc13334ad13a0d1ea6b8e9f58e62dce139155cb926fce92b79351102,c59470b1003c80c3b454586b22bc12049dcc46052f7b2d68f00d481749da1f3e,6ee1c806dfc12049574ca6e4af4cb8a95035bd17503a7f973ef52e8ae826bf78,3da016da2c1dcff70e83c9c886c0b67bc9ad12c57ab2cf9839eba3a0ac3760ec,f9aab8f63180a938a19495a726be5872adb056e80cb97d200a2d33e2af6e9796,a87ed84a0dbc1d7cb385d62947d3ada26b20ec8680207989109411c3eaa5bd06,,,,
co2,p015_Tm10_0ppm_fit,D:\gas_calibrator\_p9_20260705\co2_6old_0620clean_mature45_g9_T10_to_Tm20_finalparams\p015_Tm10_0ppm_fit,0.0,co2_zero_gas_low_concentration_anchor,True,GA06,ga06,090,A_calibration_eligible,ga06_co2_ratio_f,0.0001,0.0005,0.001,10,10,10,10,10,True,True,1.0,9.0,8.1,9.000999928,0.999000072,1.000999928,True,False,[],within_production_contract,True,True,p015_Tm10_0ppm_fit,pass,legacy_run_id_consensus,[],['p015_Tm10_0ppm_fit'],p015_Tm10_0ppm_fit,p015_Tm10_0ppm_fit,,,f3406e15484a66a085d10b38442095225687b70e474f557b11dd6e9f127ef028,5,False,True,legacy_not_recorded,False,False,[],,,,994b374ecc13334ad13a0d1ea6b8e9f58e62dce139155cb926fce92b79351102,c59470b1003c80c3b454586b22bc12049dcc46052f7b2d68f00d481749da1f3e,6ee1c806dfc12049574ca6e4af4cb8a95035bd17503a7f973ef52e8ae826bf78,3da016da2c1dcff70e83c9c886c0b67bc9ad12c57ab2cf9839eba3a0ac3760ec,f9aab8f63180a938a19495a726be5872adb056e80cb97d200a2d33e2af6e9796,a87ed84a0dbc1d7cb385d62947d3ada26b20ec8680207989109411c3eaa5bd06,,,,
co2,p016_Tm10_400ppm_fit,D:\gas_calibrator\_p9_20260705\co2_6old_0620clean_mature45_g9_T10_to_Tm20_finalparams\p016_Tm10_400ppm_fit,400.0,co2_standard_nonzero_point,True,GA01,ga01,001,A_calibration_eligible,ga01_co2_ratio_f,0.0,0.0005,0.001,10,10,10,10,10,True,True,1.0,9.0,8.1,9.012000084,0.983999968,1.022000074,True,False,[],within_production_contract,True,True,p016_Tm10_400ppm_fit,pass,legacy_run_id_consensus,[],['p016_Tm10_400ppm_fit'],p016_Tm10_400ppm_fit,p016_Tm10_400ppm_fit,,,0d6d345d7035d2442fe9c4258cb0b4d71b57e85590170dd72d259867da044a7b,5,False,True,legacy_not_recorded,False,False,[],,,,d0550a50569ce55c7b17852f7a00b9e589c58e409d97c62a16af83ce980378a6,98ce7635a1f03b9b52c10edc03d1f94c78fc911b6be9270d8d0656181366b152,6ee1c806dfc12049574ca6e4af4cb8a95035bd17503a7f973ef52e8ae826bf78,acda3204390a5d215a076d8e1cc62820fd220f98f08a56deb281f6f4739ef8b4,ca88fc099dc259253e7e5fc991c6619757cc772264fce835f23b05acc2396a0a,a87ed84a0dbc1d7cb385d62947d3ada26b20ec8680207989109411c3eaa5bd06,,,,
co2,p016_Tm10_400ppm_fit,D:\gas_calibrator\_p9_20260705\co2_6old_0620clean_mature45_g9_T10_to_Tm20_finalparams\p016_Tm10_400ppm_fit,400.0,co2_standard_nonzero_point,True,GA02,ga02,002,A_calibration_eligible,ga02_co2_ratio_f,0.0,0.0005,0.001,10,10,10,10,10,True,True,1.0,9.0,8.1,9.012000084,0.983999968,1.022000074,True,False,[],within_production_contract,True,True,p016_Tm10_400ppm_fit,pass,legacy_run_id_consensus,[],['p016_Tm10_400ppm_fit'],p016_Tm10_400ppm_fit,p016_Tm10_400ppm_fit,,,0d6d345d7035d2442fe9c4258cb0b4d71b57e85590170dd72d259867da044a7b,5,False,True,legacy_not_recorded,False,False,[],,,,d0550a50569ce55c7b17852f7a00b9e589c58e409d97c62a16af83ce980378a6,98ce7635a1f03b9b52c10edc03d1f94c78fc911b6be9270d8d0656181366b152,6ee1c806dfc12049574ca6e4af4cb8a95035bd17503a7f973ef52e8ae826bf78,acda3204390a5d215a076d8e1cc62820fd220f98f08a56deb281f6f4739ef8b4,ca88fc099dc259253e7e5fc991c6619757cc772264fce835f23b05acc2396a0a,a87ed84a0dbc1d7cb385d62947d3ada26b20ec8680207989109411c3eaa5bd06,,,,
co2,p016_Tm10_400ppm_fit,D:\gas_calibrator\_p9_20260705\co2_6old_0620clean_mature45_g9_T10_to_Tm20_finalparams\p016_Tm10_400ppm_fit,400.0,co2_standard_nonzero_point,True,GA03,ga03,010,A_calibration_eligible,ga03_co2_ratio_f,0.0001,0.0005,0.001,10,10,10,10,10,True,True,1.0,9.0,8.1,9.012000084,0.983999968,1.022000074,True,False,[],within_production_contract,True,True,p016_Tm10_400ppm_fit,pass,legacy_run_id_consensus,[],['p016_Tm10_400ppm_fit'],p016_Tm10_400ppm_fit,p016_Tm10_400ppm_fit,,,0d6d345d7035d2442fe9c4258cb0b4d71b57e85590170dd72d259867da044a7b,5,False,True,legacy_not_recorded,False,False,[],,,,d0550a50569ce55c7b17852f7a00b9e589c58e409d97c62a16af83ce980378a6,98ce7635a1f03b9b52c10edc03d1f94c78fc911b6be9270d8d0656181366b152,6ee1c806dfc12049574ca6e4af4cb8a95035bd17503a7f973ef52e8ae826bf78,acda3204390a5d215a076d8e1cc62820fd220f98f08a56deb281f6f4739ef8b4,ca88fc099dc259253e7e5fc991c6619757cc772264fce835f23b05acc2396a0a,a87ed84a0dbc1d7cb385d62947d3ada26b20ec8680207989109411c3eaa5bd06,,,,
co2,p016_Tm10_400ppm_fit,D:\gas_calibrator\_p9_20260705\co2_6old_0620clean_mature45_g9_T10_to_Tm20_finalparams\p016_Tm10_400ppm_fit,400.0,co2_standard_nonzero_point,True,GA04,ga04,076,A_calibration_eligible,ga04_co2_ratio_f,0.0,0.0005,0.001,10,10,10,10,10,True,True,1.0,9.0,8.1,9.012000084,0.983999968,1.022000074,True,False,[],within_production_contract,True,True,p016_Tm10_400ppm_fit,pass,legacy_run_id_consensus,[],['p016_Tm10_400ppm_fit'],p016_Tm10_400ppm_fit,p016_Tm10_400ppm_fit,,,0d6d345d7035d2442fe9c4258cb0b4d71b57e85590170dd72d259867da044a7b,5,False,True,legacy_not_recorded,False,False,[],,,,d0550a50569ce55c7b17852f7a00b9e589c58e409d97c62a16af83ce980378a6,98ce7635a1f03b9b52c10edc03d1f94c78fc911b6be9270d8d0656181366b152,6ee1c806dfc12049574ca6e4af4cb8a95035bd17503a7f973ef52e8ae826bf78,acda3204390a5d215a076d8e1cc62820fd220f98f08a56deb281f6f4739ef8b4,ca88fc099dc259253e7e5fc991c6619757cc772264fce835f23b05acc2396a0a,a87ed84a0dbc1d7cb385d62947d3ada26b20ec8680207989109411c3eaa5bd06,,,,
co2,p016_Tm10_400ppm_fit,D:\gas_calibrator\_p9_20260705\co2_6old_0620clean_mature45_g9_T10_to_Tm20_finalparams\p016_Tm10_400ppm_fit,400.0,co2_standard_nonzero_point,True,GA05,ga05,005,A_calibration_eligible,ga05_co2_ratio_f,0.0001,0.0005,0.001,10,10,10,10,10,True,True,1.0,9.0,8.1,9.012000084,0.983999968,1.022000074,True,False,[],within_production_contract,True,True,p016_Tm10_400ppm_fit,pass,legacy_run_id_consensus,[],['p016_Tm10_400ppm_fit'],p016_Tm10_400ppm_fit,p016_Tm10_400ppm_fit,,,0d6d345d7035d2442fe9c4258cb0b4d71b57e85590170dd72d259867da044a7b,5,False,True,legacy_not_recorded,False,False,[],,,,d0550a50569ce55c7b17852f7a00b9e589c58e409d97c62a16af83ce980378a6,98ce7635a1f03b9b52c10edc03d1f94c78fc911b6be9270d8d0656181366b152,6ee1c806dfc12049574ca6e4af4cb8a95035bd17503a7f973ef52e8ae826bf78,acda3204390a5d215a076d8e1cc62820fd220f98f08a56deb281f6f4739ef8b4,ca88fc099dc259253e7e5fc991c6619757cc772264fce835f23b05acc2396a0a,a87ed84a0dbc1d7cb385d62947d3ada26b20ec8680207989109411c3eaa5bd06,,,,
co2,p016_Tm10_400ppm_fit,D:\gas_calibrator\_p9_20260705\co2_6old_0620clean_mature45_g9_T10_to_Tm20_finalparams\p016_Tm10_400ppm_fit,400.0,co2_standard_nonzero_point,True,GA06,ga06,090,A_calibration_eligible,ga06_co2_ratio_f,0.0001,0.0005,0.001,10,10,10,10,10,True,True,1.0,9.0,8.1,9.012000084,0.983999968,1.022000074,True,False,[],within_production_contract,True,True,p016_Tm10_400ppm_fit,pass,legacy_run_id_consensus,[],['p016_Tm10_400ppm_fit'],p016_Tm10_400ppm_fit,p016_Tm10_400ppm_fit,,,0d6d345d7035d2442fe9c4258cb0b4d71b57e85590170dd72d259867da044a7b,5,False,True,legacy_not_recorded,False,False,[],,,,d0550a50569ce55c7b17852f7a00b9e589c58e409d97c62a16af83ce980378a6,98ce7635a1f03b9b52c10edc03d1f94c78fc911b6be9270d8d0656181366b152,6ee1c806dfc12049574ca6e4af4cb8a95035bd17503a7f973ef52e8ae826bf78,acda3204390a5d215a076d8e1cc62820fd220f98f08a56deb281f6f4739ef8b4,ca88fc099dc259253e7e5fc991c6619757cc772264fce835f23b05acc2396a0a,a87ed84a0dbc1d7cb385d62947d3ada26b20ec8680207989109411c3eaa5bd06,,,,
co2,p017_Tm10_1000ppm_fit,D:\gas_calibrator\_p9_20260705\co2_6old_0620clean_mature45_g9_T10_to_Tm20_finalparams\p017_Tm10_1000ppm_fit,1000.0,co2_standard_nonzero_point,True,GA01,ga01,001,A_calibration_eligible,ga01_co2_ratio_f,0.0001,0.0005,0.001,10,10,10,10,10,True,True,1.0,9.0,8.1,9.000999928,0.999000072,1.000999928,True,False,[],within_production_contract,True,True,p017_Tm10_1000ppm_fit,pass,legacy_run_id_consensus,[],['p017_Tm10_1000ppm_fit'],p017_Tm10_1000ppm_fit,p017_Tm10_1000ppm_fit,,,0bc7c457f999e189443595e710dc0f40aed47dbe58733df38e857d202e1d9fa0,5,False,True,legacy_not_recorded,False,False,[],,,,005d1e8d98dc69beb90ceec6e82409e053e097bb2f702c39b5acb93734423462,83d69acc534c701208bebabc965eb0515cf24805a6692336acca7edea107e153,6ee1c806dfc12049574ca6e4af4cb8a95035bd17503a7f973ef52e8ae826bf78,a78a89636eecb2f4eb5dc00447ce11821bc3fb59fb03155456b32edad123cb95,60ebe2f39a37c2111be246219754be538b9de0d129eb01ca602e9f8ad76c4300,a87ed84a0dbc1d7cb385d62947d3ada26b20ec8680207989109411c3eaa5bd06,,,,
co2,p017_Tm10_1000ppm_fit,D:\gas_calibrator\_p9_20260705\co2_6old_0620clean_mature45_g9_T10_to_Tm20_finalparams\p017_Tm10_1000ppm_fit,1000.0,co2_standard_nonzero_point,True,GA02,ga02,002,A_calibration_eligible,ga02_co2_ratio_f,0.0001,0.0005,0.001,10,10,10,10,10,True,True,1.0,9.0,8.1,9.000999928,0.999000072,1.000999928,True,False,[],within_production_contract,True,True,p017_Tm10_1000ppm_fit,pass,legacy_run_id_consensus,[],['p017_Tm10_1000ppm_fit'],p017_Tm10_1000ppm_fit,p017_Tm10_1000ppm_fit,,,0bc7c457f999e189443595e710dc0f40aed47dbe58733df38e857d202e1d9fa0,5,False,True,legacy_not_recorded,False,False,[],,,,005d1e8d98dc69beb90ceec6e82409e053e097bb2f702c39b5acb93734423462,83d69acc534c701208bebabc965eb0515cf24805a6692336acca7edea107e153,6ee1c806dfc12049574ca6e4af4cb8a95035bd17503a7f973ef52e8ae826bf78,a78a89636eecb2f4eb5dc00447ce11821bc3fb59fb03155456b32edad123cb95,60ebe2f39a37c2111be246219754be538b9de0d129eb01ca602e9f8ad76c4300,a87ed84a0dbc1d7cb385d62947d3ada26b20ec8680207989109411c3eaa5bd06,,,,
co2,p017_Tm10_1000ppm_fit,D:\gas_calibrator\_p9_20260705\co2_6old_0620clean_mature45_g9_T10_to_Tm20_finalparams\p017_Tm10_1000ppm_fit,1000.0,co2_standard_nonzero_point,True,GA03,ga03,010,A_calibration_eligible,ga03_co2_ratio_f,0.0002,0.0005,0.001,10,10,10,10,10,True,True,1.0,9.0,8.1,9.000999928,0.999000072,1.000999928,True,False,[],within_production_contract,True,True,p017_Tm10_1000ppm_fit,pass,legacy_run_id_consensus,[],['p017_Tm10_1000ppm_fit'],p017_Tm10_1000ppm_fit,p017_Tm10_1000ppm_fit,,,0bc7c457f999e189443595e710dc0f40aed47dbe58733df38e857d202e1d9fa0,5,False,True,legacy_not_recorded,False,False,[],,,,005d1e8d98dc69beb90ceec6e82409e053e097bb2f702c39b5acb93734423462,83d69acc534c701208bebabc965eb0515cf24805a6692336acca7edea107e153,6ee1c806dfc12049574ca6e4af4cb8a95035bd17503a7f973ef52e8ae826bf78,a78a89636eecb2f4eb5dc00447ce11821bc3fb59fb03155456b32edad123cb95,60ebe2f39a37c2111be246219754be538b9de0d129eb01ca602e9f8ad76c4300,a87ed84a0dbc1d7cb385d62947d3ada26b20ec8680207989109411c3eaa5bd06,,,,
co2,p017_Tm10_1000ppm_fit,D:\gas_calibrator\_p9_20260705\co2_6old_0620clean_mature45_g9_T10_to_Tm20_finalparams\p017_Tm10_1000ppm_fit,1000.0,co2_standard_nonzero_point,True,GA04,ga04,076,A_calibration_eligible,ga04_co2_ratio_f,0.0,0.0005,0.001,10,10,10,10,10,True,True,1.0,9.0,8.1,9.000999928,0.999000072,1.000999928,True,False,[],within_production_contract,True,True,p017_Tm10_1000ppm_fit,pass,legacy_run_id_consensus,[],['p017_Tm10_1000ppm_fit'],p017_Tm10_1000ppm_fit,p017_Tm10_1000ppm_fit,,,0bc7c457f999e189443595e710dc0f40aed47dbe58733df38e857d202e1d9fa0,5,False,True,legacy_not_recorded,False,False,[],,,,005d1e8d98dc69beb90ceec6e82409e053e097bb2f702c39b5acb93734423462,83d69acc534c701208bebabc965eb0515cf24805a6692336acca7edea107e153,6ee1c806dfc12049574ca6e4af4cb8a95035bd17503a7f973ef52e8ae826bf78,a78a89636eecb2f4eb5dc00447ce11821bc3fb59fb03155456b32edad123cb95,60ebe2f39a37c2111be246219754be538b9de0d129eb01ca602e9f8ad76c4300,a87ed84a0dbc1d7cb385d62947d3ada26b20ec8680207989109411c3eaa5bd06,,,,
co2,p017_Tm10_1000ppm_fit,D:\gas_calibrator\_p9_20260705\co2_6old_0620clean_mature45_g9_T10_to_Tm20_finalparams\p017_Tm10_1000ppm_fit,1000.0,co2_standard_nonzero_point,True,GA05,ga05,005,A_calibration_eligible,ga05_co2_ratio_f,0.0002,0.0005,0.001,10,10,10,10,10,True,True,1.0,9.0,8.1,9.000999928,0.999000072,1.000999928,True,False,[],within_production_contract,True,True,p017_Tm10_1000ppm_fit,pass,legacy_run_id_consensus,[],['p017_Tm10_1000ppm_fit'],p017_Tm10_1000ppm_fit,p017_Tm10_1000ppm_fit,,,0bc7c457f999e189443595e710dc0f40aed47dbe58733df38e857d202e1d9fa0,5,False,True,legacy_not_recorded,False,False,[],,,,005d1e8d98dc69beb90ceec6e82409e053e097bb2f702c39b5acb93734423462,83d69acc534c701208bebabc965eb0515cf24805a6692336acca7edea107e153,6ee1c806dfc12049574ca6e4af4cb8a95035bd17503a7f973ef52e8ae826bf78,a78a89636eecb2f4eb5dc00447ce11821bc3fb59fb03155456b32edad123cb95,60ebe2f39a37c2111be246219754be538b9de0d129eb01ca602e9f8ad76c4300,a87ed84a0dbc1d7cb385d62947d3ada26b20ec8680207989109411c3eaa5bd06,,,,
co2,p017_Tm10_1000ppm_fit,D:\gas_calibrator\_p9_20260705\co2_6old_0620clean_mature45_g9_T10_to_Tm20_finalparams\p017_Tm10_1000ppm_fit,1000.0,co2_standard_nonzero_point,True,GA06,ga06,090,A_calibration_eligible,ga06_co2_ratio_f,0.0002,0.0005,0.001,10,10,10,10,10,True,True,1.0,9.0,8.1,9.000999928,0.999000072,1.000999928,True,False,[],within_production_contract,True,True,p017_Tm10_1000ppm_fit,pass,legacy_run_id_consensus,[],['p017_Tm10_1000ppm_fit'],p017_Tm10_1000ppm_fit,p017_Tm10_1000ppm_fit,,,0bc7c457f999e189443595e710dc0f40aed47dbe58733df38e857d202e1d9fa0,5,False,True,legacy_not_recorded,False,False,[],,,,005d1e8d98dc69beb90ceec6e82409e053e097bb2f702c39b5acb93734423462,83d69acc534c701208bebabc965eb0515cf24805a6692336acca7edea107e153,6ee1c806dfc12049574ca6e4af4cb8a95035bd17503a7f973ef52e8ae826bf78,a78a89636eecb2f4eb5dc00447ce11821bc3fb59fb03155456b32edad123cb95,60ebe2f39a37c2111be246219754be538b9de0d129eb01ca602e9f8ad76c4300,a87ed84a0dbc1d7cb385d62947d3ada26b20ec8680207989109411c3eaa5bd06,,,,
co2,p018_Tm20_0ppm_fit,D:\gas_calibrator\_p9_20260705\co2_6old_0620clean_mature45_g9_T10_to_Tm20_finalparams\p018_Tm20_0ppm_fit,0.0,co2_zero_gas_low_concentration_anchor,True,GA01,ga01,001,A_calibration_eligible,ga01_co2_ratio_f,0.0001,0.0005,0.001,10,10,10,10,10,True,True,1.0,9.0,8.1,9.0,1.0,1.0,True,False,[],within_production_contract,True,True,p018_Tm20_0ppm_fit,pass,legacy_run_id_consensus,[],['p018_Tm20_0ppm_fit'],p018_Tm20_0ppm_fit,p018_Tm20_0ppm_fit,,,a59a76810bcd7cbc7c49173737728461824df3fe6b80da04553d244e194cc132,5,False,True,legacy_not_recorded,False,False,[],,,,994b374ecc13334ad13a0d1ea6b8e9f58e62dce139155cb926fce92b79351102,9d4e3ddb96131184766e4ddd2e4d8d1cb7ffaf31fce5dcb6539b032e91519060,6ee1c806dfc12049574ca6e4af4cb8a95035bd17503a7f973ef52e8ae826bf78,3ad0d1e066ae1e43978cbcc5441fbadfd63298bb4ba28e018d27703af5e32688,b160627ebf22edc32f218edfc52371f5555a6bad6720ca0f4869a6cd6383e178,a87ed84a0dbc1d7cb385d62947d3ada26b20ec8680207989109411c3eaa5bd06,,,,
