root_key,role,path,size_bytes,sha256
new_algorithm_shadow_run:co2,point_sidecar,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\co2_open_flow_0620_mature_20260627_r1\co2_r2\p017_T20_200ppm_fit\formal_open_flow_sidecar_metadata.json,1204,1ea29882e86bed1119bfbfd2c6851014695660643a219d2c450f7a1d2e233de9
new_algorithm_shadow_run:co2,point_sidecar,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\co2_open_flow_0620_mature_20260627_r1\co2_r2\p018_T20_300ppm_fit\formal_open_flow_sidecar_metadata.json,1206,5f2ab323fc2927476965fb818236d6a17a737f983a21a2b651a4b37578f362c5
new_algorithm_shadow_run:co2,point_samples,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\co2_open_flow_0620_mature_20260627_r1\co2_r2\p018_T20_300ppm_fit\samples_machine_readable.csv,48082,0155337eca4a425dc6282f40c81aa17f690f991e9a7cdeb54d987d45027cd319
new_algorithm_shadow_run:co2,point_sidecar,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\co2_open_flow_0620_mature_20260627_r1\co2_r2\p019_T20_400ppm_fit\formal_open_flow_sidecar_metadata.json,1204,f6d9d2d6375408164443ee5186514b236025b8e58eed7226476308d04bc9b438
new_algorithm_shadow_run:co2,point_samples,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\co2_open_flow_0620_mature_20260627_r1\co2_r2\p019_T20_400ppm_fit\samples_machine_readable.csv,48124,ab5913da50b96ee8ebba9a6cdab58091a934ab91ada1f82f5eec5a476b6863e1
new_algorithm_shadow_run:co2,point_sidecar,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\co2_open_flow_0620_mature_20260627_r1\co2_r2\p020_T20_500ppm_fit\formal_open_flow_sidecar_metadata.json,1206,0cd197c29baeecedc977ba4b42717066a32dad4e14a91ade6146942a7e105846
new_algorithm_shadow_run:co2,point_samples,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\co2_open_flow_0620_mature_20260627_r1\co2_r2\p020_T20_500ppm_fit\samples_machine_readable.csv,48076,f42801ec326dd4cd1c4f98c1ee5cda0c2b4ef206a197f5ebe9ac59188bb4d69a
new_algorithm_shadow_run:co2,point_sidecar,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\co2_open_flow_0620_mature_20260627_r1\co2_r2\p021_T20_600ppm_fit\formal_open_flow_sidecar_metadata.json,1204,987db47ad538ab3a396d48b733e2ff72ebc6c7c7cdfce3c7bf9c8a5133c6d229
new_algorithm_shadow_run:co2,point_samples,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\co2_open_flow_0620_mature_20260627_r1\co2_r2\p021_T20_600ppm_fit\samples_machine_readable.csv,48143,4ee8723d5d7379a7d0fd66c27b8a0a7ffe53fec570dfc6eadbad3de64c827ee2
new_algorithm_shadow_run:co2,point_sidecar,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\co2_open_flow_0620_mature_20260627_r1\co2_r2\p022_T20_700ppm_fit\formal_open_flow_sidecar_metadata.json,1206,1579273c6c889da69c287d2273e00d5868ea33cf840d0e7ae24d37234baec986
new_algorithm_shadow_run:co2,point_samples,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\co2_open_flow_0620_mature_20260627_r1\co2_r2\p022_T20_700ppm_fit\samples_machine_readable.csv,48054,fec893264ccc18d7615323a85fd57b222202c9f5fdc9526bb255966f56ad4930
new_algorithm_shadow_run:co2,point_sidecar,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\co2_open_flow_0620_mature_20260627_r1\co2_r2\p023_T20_800ppm_fit\formal_open_flow_sidecar_metadata.json,1204,4ada61202c31273f0c51732e6e67658b9806bca084b0c1b87289e42a083b9666
new_algorithm_shadow_run:co2,point_samples,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\co2_open_flow_0620_mature_20260627_r1\co2_r2\p023_T20_800ppm_fit\samples_machine_readable.csv,48076,e048cb40214e7da7f03c52f86cbf0a6520906683dbb21e169ce9cf868d57eb4b
new_algorithm_shadow_run:co2,point_sidecar,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\co2_open_flow_0620_mature_20260627_r1\co2_r2\p024_T20_900ppm_fit\formal_open_flow_sidecar_metadata.json,1206,14b4b82a396b1d5ebca11e0632b1c6ef0b3f860d6fe37aef1e85daf3ab66b122
new_algorithm_shadow_run:co2,point_samples,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\co2_open_flow_0620_mature_20260627_r1\co2_r2\p024_T20_900ppm_fit\samples_machine_readable.csv,48098,f19256cc4973202d6c44645bde34ea02c1106411cbbd82635d50a740103d4fd2
new_algorithm_shadow_run:co2,point_sidecar,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\co2_open_flow_0620_mature_20260627_r1\co2_r2\p025_T20_1000ppm_fit\formal_open_flow_sidecar_metadata.json,1206,4acadd4a207fd80e71d4be327dbd35110211f0e3dc23e743e148c0f57c172735
new_algorithm_shadow_run:co2,point_samples,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\co2_open_flow_0620_mature_20260627_r1\co2_r2\p025_T20_1000ppm_fit\samples_machine_readable.csv,48128,9b83ae20a9632494b3676c57639cd0e518a6fb61f10f6feb28ca31dca83af96d
new_algorithm_shadow_run:co2,point_sidecar,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\co2_open_flow_0620_mature_20260627_r1\co2_r2\p026_T10_0ppm_fit\formal_open_flow_sidecar_metadata.json,1200,201f08d306e848193c246ed68ce6933479a5999bc444214efb67d21b2c1d2d32
new_algorithm_shadow_run:co2,point_samples,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\co2_open_flow_0620_mature_20260627_r1\co2_r2\p026_T10_0ppm_fit\samples_machine_readable.csv,47843,b27f81fcc45acc9c2418da96a69a5d14fb63971f146a28656e29dc7f845fdb96
new_algorithm_shadow_run:co2,point_sidecar,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\co2_open_flow_0620_mature_20260627_r1\co2_r2\p027_T10_100ppm_fit\formal_open_flow_sidecar_metadata.json,1206,ccff6679d80490997200702d23201af9b44a60c5ceea8029ee575a30603f148a
new_algorithm_shadow_run:co2,point_samples,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\co2_open_flow_0620_mature_20260627_r1\co2_r2\p027_T10_100ppm_fit\samples_machine_readable.csv,48098,73e50cc8f92951ba2e72ce0bae36c663d3d8496044d5cc5d1d86e0f09a380c3d
new_algorithm_shadow_run:co2,point_sidecar,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\co2_open_flow_0620_mature_20260627_r1\co2_r2\p028_T10_200ppm_fit\formal_open_flow_sidecar_metadata.json,1204,a734942e6302be430bd5d3612367cc7724f6fa1471863afcf04e7d3863c14965
new_algorithm_shadow_run:co2,point_samples,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\co2_open_flow_0620_mature_20260627_r1\co2_r2\p028_T10_200ppm_fit\samples_machine_readable.csv,48115,e9cbcfe04e4dd843a665b052469c3b58a7682d61216033551408d1e634b164b5
new_algorithm_shadow_run:co2,point_sidecar,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\co2_open_flow_0620_mature_20260627_r1\co2_r2\p029_T10_300ppm_fit\formal_open_flow_sidecar_metadata.json,1206,4263cf67c8bf65eb940fc8610ce86756818a96aee7e189f151c23ff42e557c74
new_algorithm_shadow_run:co2,point_samples,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\co2_open_flow_0620_mature_20260627_r1\co2_r2\p029_T10_300ppm_fit\samples_machine_readable.csv,48114,facccd609006973bcd96085920634bbe04971922756d495737677997d160e50d
new_algorithm_shadow_run:co2,point_sidecar,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\co2_open_flow_0620_mature_20260627_r1\co2_r2\p030_T10_400ppm_fit\formal_open_flow_sidecar_metadata.json,1204,80e5471a42e6854a41627572c298524810ae9da8b24c65b261d8c561cb04250d
new_algorithm_shadow_run:co2,point_samples,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\co2_open_flow_0620_mature_20260627_r1\co2_r2\p030_T10_400ppm_fit\samples_machine_readable.csv,48034,46bb348919102c81e399079786d59c7c59ea9d5c519d5f219f5c0615c612dd2d
new_algorithm_shadow_run:co2,point_sidecar,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\co2_open_flow_0620_mature_20260627_r1\co2_r2\p031_T10_500ppm_fit\formal_open_flow_sidecar_metadata.json,1206,047a776ea8a4b98694bd8e91502ac5b7bb9e52c88abd2b99cd4899df11d26841
new_algorithm_shadow_run:co2,point_samples,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\co2_open_flow_0620_mature_20260627_r1\co2_r2\p031_T10_500ppm_fit\samples_machine_readable.csv,47985,32d676fcd8742e67c2121b818539024b73fb7793108a9d7487af2ef5b9c2ca73
new_algorithm_shadow_run:co2,point_sidecar,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\co2_open_flow_0620_mature_20260627_r1\co2_r2\p032_T10_600ppm_fit\formal_open_flow_sidecar_metadata.json,1204,fc3275af027d066461cf381ac564821934ab001d267ebc5c353ef909cbb048ba
new_algorithm_shadow_run:co2,point_samples,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\co2_open_flow_0620_mature_20260627_r1\co2_r2\p032_T10_600ppm_fit\samples_machine_readable.csv,48102,8df954f5673173911d79bc190971860112a5a87c0ae59df30c303cb20ababb81
new_algorithm_shadow_run:co2,point_sidecar,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\co2_open_flow_0620_mature_20260627_r1\co2_r2\p033_T10_700ppm_fit\formal_open_flow_sidecar_metadata.json,1206,143e3f0c9b3df07081a0f2fda1afc96e505b7ce1e37916993ef346bf31e3ac59
new_algorithm_shadow_run:co2,point_samples,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\co2_open_flow_0620_mature_20260627_r1\co2_r2\p033_T10_700ppm_fit\samples_machine_readable.csv,48059,4e4d8436008c5b4dd8c01bbc2bc61713dbde774719634dcf88445086f418b0a8
new_algorithm_shadow_run:co2,point_sidecar,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\co2_open_flow_0620_mature_20260627_r1\co2_r2\p034_T10_800ppm_fit\formal_open_flow_sidecar_metadata.json,1204,fc5539a33c9424e6275f5e7b16b138d99da90778f6c1384287ee222c14571d4a
new_algorithm_shadow_run:co2,point_samples,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\co2_open_flow_0620_mature_20260627_r1\co2_r2\p034_T10_800ppm_fit\samples_machine_readable.csv,48093,6c9f663bf2490426f190a401ae89d82c89972f48ec411b9429aded90302aa837
new_algorithm_shadow_run:co2,point_sidecar,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\co2_open_flow_0620_mature_20260627_r1\co2_r2\p035_T10_900ppm_fit\formal_open_flow_sidecar_metadata.json,1206,8cc1f42ad12d91ae289997e698ca65da99621d5a4a7a9cfc476ebd052c633c44
new_algorithm_shadow_run:co2,point_samples,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\co2_open_flow_0620_mature_20260627_r1\co2_r2\p035_T10_900ppm_fit\samples_machine_readable.csv,48066,dbb8c6d1f3c7b8f5853a03112c811beaab099562c215e2746c2a0f1df6acc5cb
new_algorithm_shadow_run:co2,point_sidecar,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\co2_open_flow_0620_mature_20260627_r1\co2_r2\p036_T10_1000ppm_fit\formal_open_flow_sidecar_metadata.json,1206,dd455d9a05967da2eade48dd5d883dad6856e046f1a847c9b71d424338b5d089
new_algorithm_shadow_run:co2,point_samples,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\co2_open_flow_0620_mature_20260627_r1\co2_r2\p036_T10_1000ppm_fit\samples_machine_readable.csv,48123,f0d43f98c9920367fcb35e91055efe400d0bd373059ac30d1c49d9f22e192e93
new_algorithm_shadow_run:co2,point_sidecar,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\co2_open_flow_0620_mature_20260627_r1\co2_r2\p037_T0_0ppm_fit\formal_open_flow_sidecar_metadata.json,1199,346f44457cc152eb9b98a9b70fb189501489c1f438751cd60cd3342f231e752d
new_algorithm_shadow_run:co2,point_samples,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\co2_open_flow_0620_mature_20260627_r1\co2_r2\p037_T0_0ppm_fit\samples_machine_readable.csv,47853,fb9f014fb1697e27aaab874deb24abf10ccdd2c1de70ea7230b391aea1f3c800
new_algorithm_shadow_run:co2,point_sidecar,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\co2_open_flow_0620_mature_20260627_r1\co2_r2\p038_T0_400ppm_fit\formal_open_flow_sidecar_metadata.json,1203,6ee2d3fa5f22ccc7049b84aee760a3ede0d0509501caff48512490eb9cc45505
new_algorithm_shadow_run:co2,point_samples,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\co2_open_flow_0620_mature_20260627_r1\co2_r2\p038_T0_400ppm_fit\samples_machine_readable.csv,48045,8c724d82a801fd2f589a483f279a621fec226345b3b4159e874f264a1cd33470
new_algorithm_shadow_run:co2,point_sidecar,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\co2_open_flow_0620_mature_20260627_r1\co2_r2\p039_T0_1000ppm_fit\formal_open_flow_sidecar_metadata.json,1205,3d42f55a546baf27d7cd4bc611ece3d05309ef1374c0f0ce68a9ff609fedb7dd
new_algorithm_shadow_run:co2,point_samples,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\co2_open_flow_0620_mature_20260627_r1\co2_r2\p039_T0_1000ppm_fit\samples_machine_readable.csv,48080,7fb7e13b5d2c6892055f19603794381d2dddb10d4a7f9bf8e91881a4c510371f
new_algorithm_shadow_run:h2o,queue_summary,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\h2o_open_flow_0620_mature_20260628_live1\new_algo_001_h2o_open_flow_0620_mature_20260628_live1\queue_summary.json,4121,b29f029a18bb19cd535876d6d21af4b9147cc9fd0bdf5908f2951085df1b959f
new_algorithm_shadow_run:h2o,queue_manifest,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\h2o_open_flow_0620_mature_20260628_live1\new_algo_001_h2o_open_flow_0620_mature_20260628_live1\queue_manifest.csv,18033,18c69f86313ffed6e2a50c8c585a0ba05317604725f657e5369b17bfd48c8410
new_algorithm_shadow_run:h2o,point_sidecar,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\h2o_open_flow_0620_mature_20260628_live1\p001_T0_HG0C_50RH_h2o\formal_h2o_open_flow_sidecar_metadata.json,2081,0fbf9fcb47b55de2c2d7c97b220c3c653614fa5d97099f0b5c05f5b95090f73d
new_algorithm_shadow_run:h2o,point_samples,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\h2o_open_flow_0620_mature_20260628_live1\p001_T0_HG0C_50RH_h2o\samples_machine_readable.csv,51911,04122ff7cc6c197bdfe18c0584790f553968ecb1d4f3f863b36ee8d76037b919
new_algorithm_shadow_run:h2o,point_sidecar,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\h2o_open_flow_0620_mature_20260628_live1\p002_T10_HG10C_30RH_h2o\formal_h2o_open_flow_sidecar_metadata.json,2083,6afc0adf80a8f4ff31b0b5922c80604ec0956a13387614a040738842a5df0f19
new_algorithm_shadow_run:h2o,point_samples,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\h2o_open_flow_0620_mature_20260628_live1\p002_T10_HG10C_30RH_h2o\samples_machine_readable.csv,52109,1603e8e72f738cb1d1257fb3432f07329424bc94f464d898c7234d367bcced16
new_algorithm_shadow_run:h2o,point_sidecar,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\h2o_open_flow_0620_mature_20260628_live1\p003_T10_HG10C_50RH_h2o\formal_h2o_open_flow_sidecar_metadata.json,2083,cf110ac584cf15bc698c245b3ce2953010d20be9216a865c1997f07186ff44f5
new_algorithm_shadow_run:h2o,point_samples,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\h2o_open_flow_0620_mature_20260628_live1\p003_T10_HG10C_50RH_h2o\samples_machine_readable.csv,43172,fe8291b1727b80f45435c5882f7faed18b190cc80e30fb4d483d663fbf77c5f6
new_algorithm_shadow_run:h2o,point_sidecar,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\h2o_open_flow_0620_mature_20260628_live1\p004_T10_HG10C_70RH_h2o\formal_h2o_open_flow_sidecar_metadata.json,2083,19663c34e96017fdea8a1080770dd474600b6e654ea9ccfe6dbbe347c0cd0da5
new_algorithm_shadow_run:h2o,point_samples,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\h2o_open_flow_0620_mature_20260628_live1\p004_T10_HG10C_70RH_h2o\samples_machine_readable.csv,52091,8457a774dab0709e0d3c66997e4d7951b3e28e7868f97e9e05f9a87541c48404
new_algorithm_shadow_run:h2o,point_sidecar,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\h2o_open_flow_0620_mature_20260628_live1\p005_T20_HG20C_30RH_h2o\formal_h2o_open_flow_sidecar_metadata.json,2083,ccb522ca1106b3c7923cae0ad98612dadd5930b201421326787b2721065ad412
new_algorithm_shadow_run:h2o,point_samples,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\h2o_open_flow_0620_mature_20260628_live1\p005_T20_HG20C_30RH_h2o\samples_machine_readable.csv,52207,6b4453c82f9fec682ecbe6794e8862c45c6feb7daa630c10957586a3eaddca6d
new_algorithm_shadow_run:h2o,point_sidecar,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\h2o_open_flow_0620_mature_20260628_live1\p006_T20_HG20C_50RH_h2o\formal_h2o_open_flow_sidecar_metadata.json,2084,7d0dab5dedc3751d0a58511f0397a3e00bff1428bed275bac00d97773003b3c2
new_algorithm_shadow_run:h2o,point_samples,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\h2o_open_flow_0620_mature_20260628_live1\p006_T20_HG20C_50RH_h2o\samples_machine_readable.csv,52244,10b501e71f31071b5d30d5141e612d07dac6afba3ffabddf0b1245f50eecea12
new_algorithm_shadow_run:h2o,point_sidecar,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\h2o_open_flow_0620_mature_20260628_live1\p007_T20_HG20C_70RH_h2o\formal_h2o_open_flow_sidecar_metadata.json,2085,ebb9e125e38752dfa4312dc7ee66e0b090d687b31aceb0b5e3678fffc7c8b8dc
new_algorithm_shadow_run:h2o,point_samples,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\h2o_open_flow_0620_mature_20260628_live1\p007_T20_HG20C_70RH_h2o\samples_machine_readable.csv,52323,935e1d2f8e444f6129b01e2f6bbac5fa73b2ea433f38aa83e7b67e7728837065
new_algorithm_shadow_run:h2o,point_sidecar,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\h2o_open_flow_0620_mature_20260628_live1\p008_T30_HG20C_30RH_h2o\formal_h2o_open_flow_sidecar_metadata.json,2083,089dba7cbf0fd92b8cff6ca1f72e2163482c4812f80c9a95e02f3770ad85b8ce
new_algorithm_shadow_run:h2o,point_samples,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\h2o_open_flow_0620_mature_20260628_live1\p008_T30_HG20C_30RH_h2o\samples_machine_readable.csv,52295,3a7a81437d7a6090e8a9bb8e2c2a7bade743c735c2bd1e594a026cfb0ee51cd6
new_algorithm_shadow_run:h2o,point_sidecar,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\h2o_open_flow_0620_mature_20260628_live1\p009_T30_HG20C_50RH_h2o\formal_h2o_open_flow_sidecar_metadata.json,2084,261597259d49b962c998a2b9576071fa5edc516025cf478afb86f14976dafac3
new_algorithm_shadow_run:h2o,point_samples,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\h2o_open_flow_0620_mature_20260628_live1\p009_T30_HG20C_50RH_h2o\samples_machine_readable.csv,52232,14a56785b0ae7c1547b5f126e2a042edec72a68a7fc18949e4c68d107b223b3d
new_algorithm_shadow_run:h2o,point_sidecar,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\h2o_open_flow_0620_mature_20260628_live1\p010_T30_HG20C_70RH_h2o\formal_h2o_open_flow_sidecar_metadata.json,2085,6f5b57e05fcaa0e3c9a546cc5ee619edb397ace89607031ff6341dd691831579
new_algorithm_shadow_run:h2o,point_samples,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\h2o_open_flow_0620_mature_20260628_live1\p010_T30_HG20C_70RH_h2o\samples_machine_readable.csv,52288,8f251505c7effeb7b518c801235cadf86cde0c2ab15e4c55e8f82aaa77a5051a
new_algorithm_shadow_run:h2o,point_sidecar,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\h2o_open_flow_0620_mature_20260628_live1\p011_T30_HG20C_90RH_h2o\formal_h2o_open_flow_sidecar_metadata.json,2084,90961e9ad7bc328d6450f81c62e6f2e4e9d97caa3fec2ac89a7183d5b20108c1
new_algorithm_shadow_run:h2o,point_samples,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\h2o_open_flow_0620_mature_20260628_live1\p011_T30_HG20C_90RH_h2o\samples_machine_readable.csv,52341,60d12c929bf95f640f88f891478da96157962d3268d809272c121bb2eeb34d25
new_algorithm_shadow_run:h2o,point_sidecar,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\h2o_open_flow_0620_mature_20260628_live1\p012_T40_HG30C_50RH_h2o\formal_h2o_open_flow_sidecar_metadata.json,2085,828f5b8b0987542784c92f1a959d66a7e8ed9602efa7fcc524fda9c36d76b4a2
new_algorithm_shadow_run:h2o,point_samples,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\h2o_open_flow_0620_mature_20260628_live1\p012_T40_HG30C_50RH_h2o\samples_machine_readable.csv,52237,b9b969c94516a2c0d6963dbaea8245b9f938e583b4916da4dd193bf7aa325098
new_algorithm_shadow_run:h2o,point_sidecar,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\h2o_open_flow_0620_mature_20260628_live1\p013_T40_HG30C_70RH_h2o\formal_h2o_open_flow_sidecar_metadata.json,2085,533b78996c6f55390ac9db2dd57c6ab17fd171cb90fb565d9d41f63d69e30e93
new_algorithm_shadow_run:h2o,point_samples,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\h2o_open_flow_0620_mature_20260628_live1\p013_T40_HG30C_70RH_h2o\samples_machine_readable.csv,52312,a47c53bf3fe8233778920e056bb0cec0f42778fc31b51bee1d76458f342ddf3c
