source_role,route_kind,point_name,point_dir,preflight_status,preflight_ready,blocker_codes,manual_gate_review_required,sample_alignment_false_count,point_quality_blocked_count,purge_below_declared_minimum,planned_output_path,planned_output_exists,historical_component_qc_generation_allowed,historical_component_qc_write_allowed,formal_fit_allowed
p1_same_lineage_retry_reference,co2,p006_Tm20_1000ppm_fit_retry1,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\co2_resume_20260628\co2_Tm10_Tm20_COM35_r1\p006_Tm20_1000ppm_fit_retry1,input_packet_ready_for_manual_review,True,[],True,7,0,False,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\co2_resume_20260628\co2_Tm10_Tm20_COM35_r1\p006_Tm20_1000ppm_fit_retry1\formal_open_flow_data_quality_by_analyzer.csv,False,False,False,False
p2_catalog_point,h2o,p001_T0_HG0C_50RH_h2o,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\h2o_open_flow_0620_mature_20260628_live1\p001_T0_HG0C_50RH_h2o,input_packet_ready_for_manual_review,True,[],True,9,0,True,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\h2o_open_flow_0620_mature_20260628_live1\p001_T0_HG0C_50RH_h2o\formal_open_flow_data_quality_by_analyzer.csv,False,False,False,False
p2_catalog_point,h2o,p002_T10_HG10C_30RH_h2o,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\h2o_open_flow_0620_mature_20260628_live1\p002_T10_HG10C_30RH_h2o,input_packet_ready_for_manual_review,True,[],True,9,0,True,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\h2o_open_flow_0620_mature_20260628_live1\p002_T10_HG10C_30RH_h2o\formal_open_flow_data_quality_by_analyzer.csv,False,False,False,False
p2_catalog_point,h2o,p003_T10_HG10C_50RH_h2o,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\h2o_open_flow_0620_mature_20260628_live1\p003_T10_HG10C_50RH_h2o,input_packet_ready_for_manual_review,True,[],True,10,0,True,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\h2o_open_flow_0620_mature_20260628_live1\p003_T10_HG10C_50RH_h2o\formal_open_flow_data_quality_by_analyzer.csv,False,False,False,False
p2_catalog_point,h2o,p004_T10_HG10C_70RH_h2o,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\h2o_open_flow_0620_mature_20260628_live1\p004_T10_HG10C_70RH_h2o,input_packet_ready_for_manual_review,True,[],True,10,0,True,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\h2o_open_flow_0620_mature_20260628_live1\p004_T10_HG10C_70RH_h2o\formal_open_flow_data_quality_by_analyzer.csv,False,False,False,False
p2_catalog_point,h2o,p005_T20_HG20C_30RH_h2o,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\h2o_open_flow_0620_mature_20260628_live1\p005_T20_HG20C_30RH_h2o,input_packet_ready_for_manual_review,True,[],True,10,0,True,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\h2o_open_flow_0620_mature_20260628_live1\p005_T20_HG20C_30RH_h2o\formal_open_flow_data_quality_by_analyzer.csv,False,False,False,False
p2_catalog_point,h2o,p006_T20_HG20C_50RH_h2o,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\h2o_open_flow_0620_mature_20260628_live1\p006_T20_HG20C_50RH_h2o,input_packet_ready_for_manual_review,True,[],True,9,0,True,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\h2o_open_flow_0620_mature_20260628_live1\p006_T20_HG20C_50RH_h2o\formal_open_flow_data_quality_by_analyzer.csv,False,False,False,False
p2_catalog_point,h2o,p007_T20_HG20C_70RH_h2o,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\h2o_open_flow_0620_mature_20260628_live1\p007_T20_HG20C_70RH_h2o,input_packet_ready_for_manual_review,True,[],True,10,0,True,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\h2o_open_flow_0620_mature_20260628_live1\p007_T20_HG20C_70RH_h2o\formal_open_flow_data_quality_by_analyzer.csv,False,False,False,False
p2_catalog_point,h2o,p008_T30_HG20C_30RH_h2o,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\h2o_open_flow_0620_mature_20260628_live1\p008_T30_HG20C_30RH_h2o,input_packet_ready_for_manual_review,True,[],True,10,0,True,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\h2o_open_flow_0620_mature_20260628_live1\p008_T30_HG20C_30RH_h2o\formal_open_flow_data_quality_by_analyzer.csv,False,False,False,False
p2_catalog_point,h2o,p009_T30_HG20C_50RH_h2o,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\h2o_open_flow_0620_mature_20260628_live1\p009_T30_HG20C_50RH_h2o,input_packet_ready_for_manual_review,True,[],True,10,0,True,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\h2o_open_flow_0620_mature_20260628_live1\p009_T30_HG20C_50RH_h2o\formal_open_flow_data_quality_by_analyzer.csv,False,False,False,False
p2_catalog_point,h2o,p010_T30_HG20C_70RH_h2o,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\h2o_open_flow_0620_mature_20260628_live1\p010_T30_HG20C_70RH_h2o,input_packet_ready_for_manual_review,True,[],True,10,0,True,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\h2o_open_flow_0620_mature_20260628_live1\p010_T30_HG20C_70RH_h2o\formal_open_flow_data_quality_by_analyzer.csv,False,False,False,False
p2_catalog_point,h2o,p011_T30_HG20C_90RH_h2o,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\h2o_open_flow_0620_mature_20260628_live1\p011_T30_HG20C_90RH_h2o,input_packet_ready_for_manual_review,True,[],True,10,0,True,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\h2o_open_flow_0620_mature_20260628_live1\p011_T30_HG20C_90RH_h2o\formal_open_flow_data_quality_by_analyzer.csv,False,False,False,False
p2_catalog_point,h2o,p012_T40_HG30C_50RH_h2o,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\h2o_open_flow_0620_mature_20260628_live1\p012_T40_HG30C_50RH_h2o,input_packet_ready_for_manual_review,True,[],True,9,0,True,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\h2o_open_flow_0620_mature_20260628_live1\p012_T40_HG30C_50RH_h2o\formal_open_flow_data_quality_by_analyzer.csv,False,False,False,False
p2_catalog_point,h2o,p013_T40_HG30C_70RH_h2o,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\h2o_open_flow_0620_mature_20260628_live1\p013_T40_HG30C_70RH_h2o,input_packet_ready_for_manual_review,True,[],True,10,0,True,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\h2o_open_flow_0620_mature_20260628_live1\p013_T40_HG30C_70RH_h2o\formal_open_flow_data_quality_by_analyzer.csv,False,False,False,False
p2_catalog_point,h2o,h2o_post_senco24_reverify_T20_HG20C_30RH_retry1,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\h2o_reverify_001_COM35_20260628\h2o_post_senco24_reverify_T20_HG20C_30RH_retry1,input_packet_ready_for_manual_review,True,[],True,7,0,True,D:\gas_calibrator\_worktrees\v1_5_fixed_wait_window_gate_1aee26d_clean\_handoff\new_algo_001_init_20260627\formal\h2o_reverify_001_COM35_20260628\h2o_post_senco24_reverify_T20_HG20C_30RH_retry1\formal_open_flow_data_quality_by_analyzer.csv,False,False,False,False
